id,type,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31
139,sin(0.5x),-0.224936,0.0548363,0.0568807,0.119825,0.0508701,-0.110384,0.415079,0.0448499,-0.125691,0.238088,0.0742978,-0.0803577,-0.0549749,0.0758481,-0.0207106,0.0152567,0.110823,-0.119951,0.0192376,-0.214794,0.239491,0.340718,-0.27365,-0.207307,0.00103774,0.112538,0.145817,0.107912,0.0642207,0.307013,0.0673091,-0.0884629
422,tanh(x),-0.181604,0.0555501,0.0327249,0.0989058,0.0409811,-0.0774462,0.38259,0.0132549,-0.115548,0.23931,0.0798232,-0.0255147,-0.0676657,0.101036,0.0336795,0.0269223,0.203345,-0.118956,0.07843,-0.155827,0.295613,0.368112,-0.255587,-0.261273,0.0114019,0.178274,0.123229,0.13995,0.0143508,0.279894,0.00995928,-0.130086
124,sin(0.5x),-0.268009,0.104479,0.0775329,0.112516,-0.00245896,-0.11925,0.412097,0.0267911,-0.17162,0.280446,0.0343979,-0.0907682,-0.108983,0.0804992,-0.0209868,0.0157602,0.0610427,-0.13452,0.0713835,-0.239269,0.254995,0.366477,-0.313325,-0.274996,0.00934287,0.0749932,0.179746,0.113009,0.055861,0.323886,0.0628773,-0.117304
410,tanh(x),-0.35504,0.172547,0.129207,0.0942612,-0.0921985,-0.136453,0.419708,-0.0126796,-0.231651,0.341527,-0.0407072,-0.130688,-0.187009,0.0850891,-0.0280657,0.0191399,-0.0405004,-0.154184,0.151425,-0.27418,0.265563,0.381393,-0.37398,-0.358731,-0.0111985,-0.0405753,0.246521,0.10153,0.0569919,0.37507,0.0862992,-0.171826
830,tanh(x),-0.271247,0.131591,0.0433997,-0.0114953,-0.105076,-0.0407229,0.361738,-0.156621,-0.200347,0.376254,0.114483,0.0664423,-0.201245,0.152378,0.190192,0.14699,0.391334,-0.115004,0.310027,-0.135646,0.35835,0.47931,-0.387138,-0.402501,-0.0748744,0.428633,0.253208,0.253219,-0.116684,0.331549,-0.159859,-0.3918
923,sin(0.5x),-0.32358,0.161519,0.10445,0.0769941,-0.0752509,-0.0684889,0.414284,-0.0786043,-0.22034,0.354572,0.109409,-0.0479388,-0.170198,0.110521,0.0959088,0.0648738,0.270573,-0.134264,0.225952,-0.231845,0.34117,0.453446,-0.376413,-0.395629,-0.0641411,0.232744,0.239148,0.19058,-0.019096,0.389773,0.0278912,-0.285128
704,sin(0.5x),-0.231164,0.0753089,0.0423691,0.0463455,-0.0404778,-0.0928481,0.376807,-0.0501589,-0.139601,0.310081,0.0712384,-0.00285025,-0.120764,0.119754,0.100758,0.0775134,0.267043,-0.112337,0.185403,-0.163827,0.303333,0.397283,-0.333236,-0.32048,-0.0177658,0.259546,0.192025,0.171856,-0.0485183,0.302327,-0.0427902,-0.273145
171,sin(0.5x),-0.413401,0.233062,0.161313,0.030887,-0.191771,-0.150995,0.380614,-0.122474,-0.294512,0.411976,-0.133065,-0.105036,-0.310584,0.124895,0.0696968,0.0765928,-0.0125717,-0.157175,0.314378,-0.249699,0.316876,0.439424,-0.433841,-0.447907,-0.0350926,-0.00576545,0.323807,0.153616,-0.0397014,0.36735,-0.0430824,-0.359029
648,tanh(x),-0.35421,0.180325,0.136029,0.114598,-0.0996567,-0.116565,0.414015,-0.0209608,-0.258658,0.352169,-0.0303241,-0.132094,-0.194049,0.0876788,-0.0305689,0.0168144,-0.0413464,-0.15927,0.166691,-0.274666,0.278601,0.407733,-0.371142,-0.381598,0.00293533,-0.0372627,0.249271,0.116944,0.058635,0.38361,0.0870946,-0.179136
823,tanh(x),-0.365409,0.199935,0.124986,0.0664396,-0.134421,-0.153348,0.391367,-0.0379837,-0.256945,0.362391,-0.113065,-0.121533,-0.24382,0.104957,-0.00656671,0.0378189,-0.0587951,-0.160181,0.21617,-0.263617,0.285341,0.395701,-0.392346,-0.395919,-0.000160566,-0.0333773,0.266386,0.117594,0.0211849,0.361408,0.0143455,-0.223976
151,tanh(x),-0.249496,0.13717,0.0726045,0.12445,0.00644713,-0.0230358,0.408708,-0.034627,-0.229878,0.321044,0.183162,-0.0274251,-0.122738,0.0964115,0.0504139,0.041312,0.324302,-0.125909,0.147568,-0.188152,0.351542,0.475395,-0.320217,-0.377525,-0.030121,0.276923,0.185846,0.208248,0.0272438,0.38579,0.0413936,-0.206547
793,sin(0.5x),-0.325318,0.175812,0.121529,0.134016,-0.0607809,-0.0874889,0.417696,-0.00959858,-0.257925,0.331389,0.0352718,-0.125072,-0.170374,0.0847147,-0.0529003,0.0093732,0.0323158,-0.156826,0.13757,-0.272082,0.287739,0.421275,-0.349761,-0.375038,-0.0103423,0.0238995,0.225578,0.137409,0.0808295,0.401143,0.0956039,-0.147099
612,tanh(x),-0.204049,0.102402,0.035181,0.100069,0.0303416,0.0232811,0.406698,-0.051293,-0.235437,0.320813,0.243012,0.035004,-0.10234,0.110822,0.0890997,0.0685451,0.431002,-0.116044,0.165257,-0.111553,0.393587,0.505428,-0.308824,-0.393655,-0.0381096,0.378373,0.183254,0.245098,0.00959082,0.390953,0.0185153,-0.236342
450,tanh(x),-0.372096,0.171424,0.128341,0.0435956,-0.132521,-0.195635,0.395062,-0.0125917,-0.237275,0.359848,-0.15051,-0.126038,-0.245172,0.0893336,-0.0283705,0.0309352,-0.119366,-0.144791,0.184484,-0.256344,0.234905,0.345899,-0.405245,-0.355492,0.00109074,-0.107864,0.27423,0.0716272,0.0345274,0.326592,0.03228,-0.196712
63,sin(0.5x),-0.317318,0.159302,0.0905587,0.0262177,-0.10048,-0.0589713,0.394841,-0.125882,-0.224823,0.374679,0.105135,0.00160655,-0.212225,0.131213,0.142389,0.110255,0.345825,-0.122539,0.280409,-0.192249,0.348206,0.472519,-0.401498,-0.407475,-0.0900641,0.346271,0.258607,0.227728,-0.0672021,0.357369,-0.0638668,-0.356945
788,sin(0.5x),-0.316415,0.152458,0.107107,0.0720024,-0.0757169,-0.106705,0.39989,-0.0410849,-0.22579,0.349475,0.0362213,-0.0682723,-0.194227,0.0954974,0.0314437,0.0457766,0.14258,-0.129444,0.181746,-0.224549,0.283597,0.422579,-0.381361,-0.358206,-0.0295937,0.143872,0.232527,0.159825,0.00879275,0.330182,0.0178925,-0.244628
947,tanh(x),-0.206302,0.0237787,0.0545082,0.114329,0.0941458,-0.142111,0.416569,0.0865817,-0.093549,0.201653,0.0434755,-0.0865825,-0.0150894,0.0472109,-0.0540241,-0.00052602,0.0178687,-0.103972,-0.0556212,-0.207481,0.163829,0.276056,-0.235536,-0.108154,0.017457,0.0389226,0.129041,0.0571895,0.0862938,0.238497,0.0958392,-0.0137506
662,sin(0.5x),-0.322841,0.150136,0.109047,0.07982,-0.08535,-0.108062,0.405622,-0.0456874,-0.225502,0.34876,0.0288185,-0.0776556,-0.181447,0.0992621,0.0367185,0.0422013,0.124978,-0.137114,0.189097,-0.240537,0.291021,0.416975,-0.375604,-0.367157,-0.0220929,0.110718,0.235797,0.149598,0.00665968,0.355115,0.0391964,-0.246296
428,tanh(x),-0.379065,0.187562,0.13856,0.0554601,-0.135146,-0.155376,0.405806,-0.0541699,-0.238736,0.372434,-0.0792269,-0.111616,-0.235991,0.0992928,0.0248974,0.0465136,-0.0177759,-0.148591,0.220356,-0.258599,0.279751,0.394503,-0.406708,-0.388883,-0.0247888,-0.0173014,0.277275,0.115344,0.00574802,0.356604,0.0333502,-0.261391
600,tanh(x),-0.384604,0.197581,0.144955,0.133293,-0.113072,-0.190177,0.414582,0.0436068,-0.253373,0.327557,-0.252464,-0.229705,-0.206175,0.0746019,-0.167871,-0.0302313,-0.316463,-0.197191,0.0833972,-0.315601,0.182482,0.308433,-0.34881,-0.337335,0.0759768,-0.292258,0.249509,0.0130491,0.171394,0.393295,0.12329,0.00536171
316,tanh(x),-0.333574,0.174646,0.130242,0.145815,-0.0479324,-0.11026,0.42078,0.0295628,-0.257557,0.314481,-0.0102245,-0.157799,-0.165905,0.0656924,-0.120925,-0.00960407,-0.0935601,-0.160551,0.0717918,-0.288271,0.236484,0.384632,-0.34188,-0.331544,0.00221467,-0.0746922,0.222888,0.0997946,0.135475,0.388334,0.120627,-0.0589946
177,tanh(x),-0.226798,0.124002,0.0327526,0.0323315,-0.0495171,-0.0459765,0.365984,-0.0871007,-0.195551,0.322383,0.105515,0.0457605,-0.162626,0.144599,0.138139,0.0831505,0.354447,-0.129031,0.239251,-0.134589,0.377196,0.459393,-0.333605,-0.395004,-0.030207,0.333867,0.196264,0.224749,-0.0652439,0.340824,-0.0786636,-0.279941
228,tanh(x),-0.357152,0.198585,0.123794,0.0532849,-0.12483,-0.0888777,0.396623,-0.104886,-0.259574,0.383415,0.0449613,-0.0566482,-0.238445,0.115657,0.0871698,0.0746533,0.217823,-0.13931,0.269118,-0.233884,0.330386,0.462657,-0.405846,-0.415854,-0.0696192,0.204846,0.275963,0.196792,-0.0297525,0.372582,-0.0115766,-0.327169
648,sin(0.5x),-0.253374,0.104647,0.0489039,0.0139713,-0.0794204,-0.0989074,0.363751,-0.0865478,-0.157658,0.339708,0.0455943,0.00999812,-0.170439,0.122745,0.117394,0.0962549,0.271135,-0.110828,0.227531,-0.163756,0.299202,0.408536,-0.365194,-0.346775,-0.026657,0.2813,0.221307,0.183143,-0.0709818,0.288435,-0.0883638,-0.328548
33,tanh(x),-0.338988,0.132564,0.122837,0.144137,-0.0397637,-0.180625,0.428875,0.0795873,-0.223841,0.282197,-0.128004,-0.188949,-0.135117,0.0460096,-0.156799,-0.0331741,-0.244804,-0.166309,-0.00983626,-0.307538,0.146966,0.29102,-0.317848,-0.227155,0.0548044,-0.210929,0.213779,0.0158965,0.170021,0.34921,0.147626,0.0494733
138,sin(0.5x),-0.40528,0.227457,0.174758,0.11688,-0.162032,-0.149792,0.400278,-0.018335,-0.304538,0.379369,-0.196913,-0.1989,-0.25827,0.0935843,-0.108323,0.00296541,-0.250256,-0.185849,0.194877,-0.291874,0.255192,0.388261,-0.390484,-0.420029,0.0363639,-0.239298,0.290261,0.0766222,0.106462,0.403206,0.093933,-0.140498
828,sin(0.5x),-0.370383,0.193061,0.135911,0.0540586,-0.139911,-0.109527,0.398343,-0.103213,-0.264225,0.389801,0.000290537,-0.071252,-0.249868,0.112634,0.0774388,0.0695076,0.140545,-0.141039,0.268576,-0.23856,0.314765,0.449803,-0.414693,-0.416396,-0.0478754,0.129496,0.286008,0.174893,-0.0289118,0.359896,-0.00119013,-0.332851
727,tanh(x),-0.33319,0.173471,0.113669,0.0687508,-0.107431,-0.0828487,0.399872,-0.0873305,-0.254047,0.370878,0.0564997,-0.0567124,-0.210591,0.111367,0.0718848,0.0591296,0.204206,-0.136535,0.24297,-0.230987,0.320127,0.453426,-0.391133,-0.403673,-0.0400099,0.181374,0.255799,0.1857,-0.0174144,0.36688,0.0138851,-0.304031
343,sin(0.5x),-0.238815,0.0578728,0.0562934,0.0665888,0.0205357,-0.148944,0.402351,0.0318352,-0.08364,0.258029,0.016737,-0.0636286,-0.0654504,0.0769514,0.0196619,0.0367552,0.0814649,-0.109973,0.0539026,-0.2088,0.222663,0.305408,-0.293247,-0.196841,-0.0014177,0.0969961,0.168002,0.0822701,0.0168329,0.26785,0.0374637,-0.139629
239,tanh(x),-0.337986,0.173368,0.115296,0.085801,-0.0767183,-0.0739559,0.419106,-0.0672368,-0.250741,0.360208,0.11107,-0.0674813,-0.189636,0.096563,0.0452038,0.0574537,0.233372,-0.131533,0.205802,-0.235161,0.317621,0.456385,-0.390868,-0.389353,-0.0704964,0.213182,0.258028,0.189325,0.0134859,0.378955,0.0568704,-0.270657
764,tanh(x),-0.269214,0.091473,0.070679,0.0352265,-0.0534639,-0.0561028,0.399026,-0.0938497,-0.175589,0.355751,0.131752,0.0042276,-0.149151,0.114955,0.11956,0.112252,0.348478,-0.103101,0.213621,-0.155869,0.304489,0.445088,-0.383526,-0.3502,-0.0707502,0.356546,0.228107,0.208446,-0.0537132,0.314115,-0.040475,-0.346263
528,sin(0.5x),-0.370606,0.223036,0.129365,0.0491646,-0.140669,-0.0920826,0.39519,-0.119199,-0.270365,0.386014,0.0119176,-0.0609263,-0.254434,0.126302,0.103791,0.0760529,0.195393,-0.150715,0.297043,-0.243661,0.352423,0.466031,-0.405601,-0.441295,-0.066874,0.176395,0.283663,0.19678,-0.0422677,0.390565,-0.0241864,-0.333746
552,sin(0.5x),-0.379439,0.200439,0.144917,0.0761857,-0.141335,-0.149903,0.400323,-0.0376703,-0.267932,0.370259,-0.112462,-0.139408,-0.244005,0.0987765,-0.0278624,0.0277711,-0.0905737,-0.162203,0.209205,-0.270897,0.27525,0.39467,-0.397978,-0.39816,-0.0056009,-0.0848235,0.276122,0.107079,0.0421802,0.37528,0.0532151,-0.214791
24,tanh(x),-0.322379,0.166778,0.113007,0.141108,-0.0483898,-0.127953,0.417272,0.0285587,-0.218215,0.302792,-0.0687926,-0.156961,-0.151215,0.075568,-0.0805681,-0.00665028,-0.125253,-0.175211,0.0850175,-0.293278,0.251979,0.363603,-0.321534,-0.328669,0.0372205,-0.0880803,0.202928,0.0798914,0.102101,0.376239,0.0916184,-0.0682351
210,tanh(x),-0.256386,0.147514,0.0418158,0.0140353,-0.0906836,-0.0705606,0.357556,-0.106887,-0.203156,0.341744,0.0592624,0.0357554,-0.192545,0.147348,0.147946,0.091708,0.315315,-0.131217,0.275087,-0.166139,0.363654,0.44934,-0.356703,-0.404818,-0.0282824,0.310405,0.222218,0.217325,-0.0831288,0.339526,-0.105045,-0.31303
886,tanh(x),-0.348713,0.190804,0.127489,0.0814556,-0.102764,-0.101794,0.406298,-0.0580365,-0.246793,0.361592,0.0147549,-0.0919203,-0.21187,0.103649,0.0319799,0.0431035,0.106771,-0.148171,0.214709,-0.252643,0.313178,0.434089,-0.385712,-0.39883,-0.0394602,0.0918045,0.252065,0.158658,0.0127365,0.378984,0.0351048,-0.250312
120,tanh(x),-0.254863,0.102628,0.0361187,-0.0129658,-0.0946319,-0.0367424,0.364261,-0.160162,-0.169674,0.371554,0.125173,0.0765575,-0.173049,0.154754,0.204842,0.153756,0.395575,-0.109193,0.304519,-0.118378,0.358664,0.471858,-0.379187,-0.393118,-0.0633131,0.435854,0.245265,0.247314,-0.126314,0.322767,-0.157493,-0.400203
615,tanh(x),-0.33473,0.17747,0.100285,0.0414475,-0.115367,-0.0820019,0.385698,-0.112776,-0.273424,0.391438,0.0641007,-0.022595,-0.253624,0.113808,0.0943392,0.0991632,0.275391,-0.126902,0.266987,-0.199236,0.317942,0.478792,-0.413841,-0.405856,-0.0615133,0.299654,0.280686,0.221112,-0.0432761,0.333701,-0.0602836,-0.356007
692,tanh(x),-0.407682,0.277804,0.15902,0.0545116,-0.182393,-0.0921694,0.381889,-0.137791,-0.329142,0.410166,-0.0642533,-0.0976572,-0.309607,0.13155,0.064281,0.0795358,0.0798359,-0.167878,0.337555,-0.254691,0.361481,0.484928,-0.418823,-0.473682,-0.0643667,0.0893815,0.323209,0.202048,-0.0311409,0.408366,-0.0383662,-0.349444
682,tanh(x),-0.339611,0.173956,0.125035,0.0961073,-0.100689,-0.0979406,0.408313,-0.0447091,-0.265324,0.357092,0.0124399,-0.10403,-0.201806,0.0993852,-0.0067219,0.0269883,0.0649512,-0.149533,0.195964,-0.257393,0.292983,0.426754,-0.379492,-0.392507,-0.0174071,0.0459925,0.250748,0.14617,0.0386451,0.3822,0.0708756,-0.224536
77,sin(0.5x),-0.384245,0.267707,0.115997,0.0111939,-0.156506,-0.0352644,0.382642,-0.192906,-0.311401,0.414327,0.107195,0.0135787,-0.292139,0.141205,0.183464,0.133091,0.385765,-0.141206,0.373247,-0.217651,0.395773,0.52823,-0.41832,-0.464821,-0.136233,0.402933,0.326539,0.275602,-0.0902183,0.403593,-0.103235,-0.403674
566,sin(0.5x),-0.192802,0.0660233,0.00508996,-0.0131149,-0.060486,-0.092556,0.327816,-0.0926713,-0.0927486,0.315532,0.048924,0.0554538,-0.134079,0.133624,0.153642,0.119001,0.309862,-0.0991763,0.227187,-0.106494,0.307718,0.383427,-0.329743,-0.321596,-0.0215177,0.33066,0.202994,0.186199,-0.104041,0.246406,-0.144889,-0.333915
963,tanh(x),-0.27569,0.124616,0.0902136,0.125727,0.000400116,-0.0663302,0.421919,-0.00848277,-0.196126,0.304574,0.131216,-0.072722,-0.109774,0.0865412,0.0162027,0.0259084,0.208623,-0.129865,0.109507,-0.230789,0.30803,0.42612,-0.32692,-0.334606,-0.0298965,0.173303,0.18564,0.162723,0.0470982,0.378929,0.0713672,-0.167411
945,tanh(x),-0.29296,0.124215,0.079673,0.0674297,-0.0632905,-0.122635,0.398349,-0.0358327,-0.170261,0.328092,0.0230581,-0.0524364,-0.151732,0.106576,0.069514,0.0535684,0.147541,-0.133941,0.178067,-0.225401,0.298307,0.398908,-0.353847,-0.340965,-0.00388739,0.153034,0.216219,0.143549,-0.021194,0.328545,0.00238524,-0.2462
484,tanh(x),-0.243737,0.0981662,0.0551671,0.0678461,-0.0393629,-0.0686327,0.390113,-0.0534298,-0.182159,0.317526,0.104267,-0.0105421,-0.131565,0.120747,0.0905116,0.0634064,0.290519,-0.121452,0.192246,-0.17699,0.328395,0.430277,-0.336568,-0.354385,-0.0213749,0.26409,0.193442,0.189682,-0.0296263,0.340881,-0.0138294,-0.259741
470,tanh(x),-0.373829,0.227943,0.140829,0.0742215,-0.136899,-0.0732627,0.397828,-0.110291,-0.296266,0.393101,0.0404668,-0.0747169,-0.255999,0.11129,0.0661786,0.0658233,0.176841,-0.146834,0.279448,-0.243961,0.338937,0.478873,-0.406159,-0.436426,-0.0619459,0.164421,0.290252,0.201845,-0.0130135,0.38831,0.00919603,-0.323807
219,sin(0.5x),-0.298637,0.179444,0.101023,0.13623,-0.0352786,-0.0623743,0.413744,-0.0194377,-0.256853,0.32534,0.0980228,-0.0909265,-0.163275,0.0900739,-0.020664,0.0218205,0.15745,-0.147945,0.14673,-0.246184,0.322696,0.451374,-0.339308,-0.385751,-0.0203608,0.140986,0.21166,0.1752,0.0611784,0.398717,0.0674655,-0.1687
293,tanh(x),-0.327631,0.136809,0.107788,0.062939,-0.0699598,-0.129263,0.417327,-0.0340907,-0.186345,0.339886,0.0302715,-0.0783799,-0.164192,0.091438,0.0410761,0.0508346,0.121128,-0.127425,0.164648,-0.238748,0.271922,0.388441,-0.381443,-0.334493,-0.0441376,0.11238,0.236579,0.13099,0.00622252,0.34086,0.0451579,-0.240883
253,tanh(x),-0.259946,0.159951,0.0802971,0.136018,-0.00953168,-0.0476733,0.407887,-0.0174702,-0.22252,0.304819,0.11319,-0.0630771,-0.134794,0.097651,0.0161501,0.0205079,0.213978,-0.148281,0.149018,-0.224779,0.349449,0.448957,-0.310301,-0.385387,-0.00949713,0.172379,0.175261,0.178031,0.0423988,0.396481,0.0447496,-0.159855
871,tanh(x),-0.37209,0.196348,0.137247,0.0455601,-0.151438,-0.108136,0.384857,-0.11164,-0.297001,0.400886,-0.0149419,-0.0687823,-0.284126,0.112989,0.0557831,0.0735844,0.143361,-0.137877,0.278256,-0.226631,0.302759,0.461272,-0.427124,-0.4194,-0.0522285,0.141614,0.299367,0.189743,-0.0237275,0.346737,-0.0232866,-0.346759
352,sin(0.5x),-0.322104,0.191988,0.0940741,0.0714185,-0.101341,-0.0773182,0.391609,-0.0863486,-0.261165,0.364031,0.0615009,-0.0429135,-0.216954,0.120774,0.0801207,0.066739,0.241163,-0.147018,0.255169,-0.226391,0.350692,0.470019,-0.379217,-0.419095,-0.0386384,0.233595,0.252822,0.205602,-0.0244452,0.381164,-0.0157523,-0.29335
344,tanh(x),-0.37525,0.199602,0.140615,0.0726234,-0.122938,-0.122412,0.412159,-0.0575043,-0.259077,0.369594,-0.0270952,-0.11298,-0.231218,0.0980794,0.0107394,0.0408381,0.035816,-0.149767,0.217869,-0.260082,0.293898,0.417622,-0.402039,-0.400596,-0.0464793,0.0225965,0.27359,0.139782,0.0249855,0.377688,0.052763,-0.250783
511,sin(0.5x),-0.275007,0.111042,0.063961,0.0154964,-0.0657648,-0.116156,0.380573,-0.0727431,-0.13305,0.332601,0.0327528,-0.00863613,-0.163822,0.120852,0.117364,0.0946891,0.245812,-0.114716,0.211956,-0.183747,0.302975,0.393595,-0.367472,-0.33794,-0.0513961,0.255459,0.218972,0.166047,-0.0643326,0.303675,-0.0738736,-0.304109
371,sin(0.5x),-0.367682,0.195109,0.128421,0.0395055,-0.139703,-0.120178,0.390366,-0.100144,-0.253878,0.388178,-0.0122878,-0.0652363,-0.257133,0.114863,0.0796767,0.0776348,0.148569,-0.138225,0.269839,-0.23432,0.31082,0.443754,-0.416726,-0.409112,-0.0589291,0.151907,0.283556,0.177953,-0.0355575,0.351368,-0.0337055,-0.333703
483,tanh(x),-0.246814,0.104576,0.0234921,-0.0661503,-0.123465,-0.0393322,0.318347,-0.215235,-0.183314,0.402928,0.0663197,0.100713,-0.260145,0.144899,0.187068,0.219485,0.395148,-0.093466,0.314292,-0.0793807,0.299509,0.467536,-0.420118,-0.383,-0.0934674,0.507825,0.284133,0.270624,-0.143061,0.250921,-0.290327,-0.484868
163,sin(0.5x),-0.210877,0.0612391,0.0352316,0.0414556,-0.0266986,-0.105121,0.366896,-0.0313551,-0.114392,0.28469,0.0460675,-0.0105495,-0.0998148,0.109632,0.077367,0.0635251,0.214928,-0.105688,0.149743,-0.161553,0.273333,0.356627,-0.307403,-0.278175,-0.00364895,0.207408,0.175802,0.142253,-0.0359159,0.274772,-0.0277703,-0.239241
936,tanh(x),-0.356387,0.178579,0.126497,0.0490361,-0.126211,-0.0990244,0.396038,-0.103393,-0.272065,0.390911,0.0353052,-0.0547239,-0.254627,0.108878,0.070091,0.0784659,0.204468,-0.130212,0.258297,-0.219494,0.304542,0.460685,-0.421059,-0.404854,-0.0637261,0.200827,0.285713,0.193718,-0.0251842,0.342063,-0.0124784,-0.339851
632,sin(0.5x),-0.141794,0.0197181,-0.00753404,0.012662,0.00486865,0.0339564,0.351807,-0.094124,-0.146226,0.314411,0.199954,0.10646,-0.0876911,0.150415,0.164132,0.130871,0.438778,-0.0961277,0.208046,0.0179608,0.373128,0.474191,-0.299658,-0.35291,-0.0474216,0.44056,0.167828,0.255961,-0.0859427,0.298614,-0.114358,-0.313551
