id,type,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31
338,sin(0.5x),0.00256722,0.232613,0.0264578,-0.0088713,-0.430953,-0.0771455,0.346685,0.0240748,0.549586,-0.397873,0.142787,-0.219359,-0.00253863,-0.218334,0.365103,0.142219,-0.180238,-0.179163,0.00592475,0.173346,0.210484,-0.110807,0.00510171,0.202706,-0.243558,-0.235962,0.348456,0.203486,0.360186,-0.679695,-0.223967,-0.0403249
209,sin(0.5x),0.0178411,0.25732,0.0165619,-0.00692762,-0.380287,-0.0922986,0.335949,0.00805221,0.587812,-0.388969,0.115183,-0.282086,0.0368357,-0.259703,0.3248,0.15656,-0.209321,-0.210288,-0.0179458,0.151287,0.212865,-0.0922811,-0.0293123,0.232594,-0.205499,-0.227803,0.344144,0.149018,0.359777,-0.666691,-0.217968,-0.0900993
220,tanh(x),0.0427831,0.350456,-0.0234992,0.00240192,-0.452653,-0.17219,0.422821,-0.0380637,0.725861,-0.450491,0.10417,-0.336598,0.0256674,-0.40795,0.339966,0.220696,-0.261244,-0.361058,-0.0146108,0.0442524,0.24235,-0.119219,-0.0682885,0.313664,-0.227643,-0.207221,0.417309,0.161043,0.399506,-0.757075,-0.275475,-0.065253
139,sin(0.5x),0.0296173,0.309881,0.00825615,0.00314763,-0.383843,-0.119607,0.361057,-0.0185371,0.649249,-0.398057,0.0933826,-0.340688,0.0529171,-0.330706,0.298871,0.195402,-0.236048,-0.284703,-0.0269029,0.0745981,0.205874,-0.0870503,-0.0418912,0.266711,-0.194424,-0.206693,0.366214,0.116747,0.37459,-0.67043,-0.228614,-0.10287
422,tanh(x),-0.00231898,0.24513,0.0337553,-0.0112404,-0.441515,-0.0833936,0.361357,0.0155433,0.560714,-0.404454,0.149789,-0.217854,-0.00784685,-0.235699,0.367388,0.152913,-0.178108,-0.200076,0.00838414,0.153229,0.203103,-0.119676,0.0158486,0.207491,-0.252248,-0.226797,0.355434,0.21528,0.369326,-0.684653,-0.229397,-0.0258612
124,sin(0.5x),0.0179543,0.273342,0.00773155,-0.0151082,-0.421505,-0.115591,0.376369,-0.00451266,0.623046,-0.425225,0.135996,-0.260829,0.014815,-0.293086,0.359492,0.168097,-0.212614,-0.242767,-0.0038083,0.152399,0.232795,-0.123978,-0.0321849,0.252651,-0.236197,-0.229765,0.371682,0.198516,0.377043,-0.724075,-0.245117,-0.0570417
410,tanh(x),0.0475938,0.354639,-0.027914,0.00641515,-0.411611,-0.169186,0.400808,-0.0473984,0.734011,-0.432216,0.085849,-0.373188,0.0512243,-0.433523,0.300244,0.232563,-0.288421,-0.380998,-0.038216,0.0228906,0.237208,-0.102869,-0.0907386,0.324064,-0.196723,-0.204356,0.406449,0.114693,0.40235,-0.727475,-0.266673,-0.0922841
830,tanh(x),-0.00699718,0.21102,0.0327908,-0.0286777,-0.419213,-0.0734089,0.360589,0.0122823,0.558354,-0.422264,0.173523,-0.193862,-0.00638907,-0.21867,0.383162,0.14298,-0.183358,-0.175854,0.00569085,0.22338,0.224431,-0.145028,-0.00138839,0.208752,-0.258227,-0.245618,0.347639,0.246999,0.374553,-0.719926,-0.231474,-0.0289088
923,sin(0.5x),0.0367461,0.323453,-0.00599839,-0.00130768,-0.374343,-0.13973,0.371798,-0.0350717,0.686747,-0.410069,0.0918612,-0.357439,0.0614345,-0.378855,0.292154,0.209746,-0.262129,-0.325386,-0.0381533,0.0666189,0.222035,-0.0963667,-0.0706336,0.294846,-0.187211,-0.207616,0.376493,0.114149,0.387246,-0.693331,-0.243274,-0.107106
704,sin(0.5x),-0.0204814,0.156723,0.0484529,-0.0130448,-0.423322,-0.0229487,0.306196,0.0534745,0.461164,-0.3705,0.166383,-0.150931,-0.0193773,-0.129232,0.372875,0.107726,-0.150266,-0.100235,0.0117432,0.239182,0.195847,-0.109907,0.0349248,0.144516,-0.251768,-0.255134,0.313319,0.225866,0.347021,-0.644402,-0.200369,-0.02069
171,sin(0.5x),0.0333729,0.315464,-0.00639518,-0.00102546,-0.385657,-0.137537,0.37298,-0.0279318,0.67882,-0.413521,0.0966355,-0.344936,0.0524209,-0.360895,0.303346,0.203179,-0.256359,-0.311895,-0.0349674,0.0780746,0.222242,-0.0980496,-0.0662262,0.288835,-0.193332,-0.210345,0.376323,0.123893,0.383859,-0.698977,-0.244044,-0.0999209
648,tanh(x),0.0541253,0.369186,-0.0354048,0.0154371,-0.426714,-0.173594,0.403602,-0.0479465,0.744279,-0.431816,0.0750492,-0.385866,0.0501851,-0.449303,0.296222,0.242243,-0.297608,-0.396985,-0.0367026,-0.00571315,0.237992,-0.0938652,-0.0939308,0.329931,-0.19648,-0.201901,0.415848,0.0990111,0.404692,-0.725568,-0.268736,-0.0924774
823,tanh(x),0.0273871,0.321688,0.000113176,-0.00452485,-0.435372,-0.144788,0.404961,-0.026515,0.680111,-0.436264,0.117235,-0.311169,0.0237935,-0.354845,0.341485,0.20221,-0.233265,-0.312109,-0.0104343,0.0786742,0.2245,-0.119727,-0.0397378,0.283142,-0.23063,-0.208368,0.395228,0.174505,0.390062,-0.731333,-0.257587,-0.062509
151,tanh(x),0.0392481,0.342665,-0.0179714,-0.00386386,-0.44894,-0.167722,0.422632,-0.0376153,0.717343,-0.451706,0.112764,-0.323996,0.0238117,-0.398282,0.346532,0.214872,-0.253066,-0.349713,-0.0103867,0.0618948,0.243546,-0.12708,-0.0629411,0.308278,-0.233148,-0.209897,0.414357,0.176422,0.398806,-0.760863,-0.274788,-0.0607611
793,sin(0.5x),0.0406639,0.336398,-0.00235151,0.0128313,-0.392346,-0.131686,0.367487,-0.0273806,0.675049,-0.398551,0.077127,-0.367568,0.059329,-0.368997,0.285768,0.21313,-0.2534,-0.319368,-0.0299173,0.0321897,0.208475,-0.0772498,-0.0530274,0.283576,-0.188481,-0.200802,0.378609,0.0917312,0.381525,-0.66823,-0.233071,-0.10928
612,tanh(x),0.0428332,0.351299,-0.0218277,0.00562782,-0.437272,-0.166755,0.412919,-0.0397831,0.724798,-0.44049,0.095155,-0.352422,0.03596,-0.40879,0.323088,0.224964,-0.267156,-0.364061,-0.0223904,0.0330039,0.234243,-0.109858,-0.0704595,0.312522,-0.215112,-0.203581,0.410999,0.140239,0.397867,-0.739308,-0.268541,-0.0770694
450,tanh(x),0.0290391,0.325233,0.00410223,0.00644797,-0.422396,-0.133173,0.384417,-0.020407,0.663362,-0.413558,0.0973323,-0.331654,0.034688,-0.34474,0.317969,0.20308,-0.234013,-0.30404,-0.0168452,0.0507337,0.207174,-0.0960005,-0.033625,0.271455,-0.212888,-0.202208,0.383259,0.134826,0.381186,-0.690179,-0.241929,-0.0786965
63,sin(0.5x),0.0324551,0.301897,-0.00346784,-0.00373512,-0.398294,-0.129007,0.366154,-0.0137224,0.650807,-0.411577,0.105229,-0.314008,0.0401084,-0.333701,0.322931,0.184456,-0.237847,-0.278179,-0.0212104,0.105455,0.229118,-0.0995718,-0.0548148,0.274126,-0.206154,-0.219719,0.372743,0.142891,0.376698,-0.700611,-0.240909,-0.0893022
788,sin(0.5x),0.0240521,0.303406,0.0097736,-0.00877439,-0.384215,-0.126524,0.376475,-0.0267295,0.661296,-0.414513,0.110993,-0.325309,0.0474187,-0.337764,0.313636,0.195553,-0.234771,-0.291865,-0.0254872,0.098447,0.214798,-0.108787,-0.0448386,0.274,-0.205508,-0.209329,0.370701,0.149019,0.382843,-0.698853,-0.239564,-0.0904469
947,tanh(x),0.0253201,0.304015,0.00858231,0.00270495,-0.422853,-0.120225,0.371455,-0.00654101,0.631586,-0.407154,0.106348,-0.303287,0.0263406,-0.311902,0.33056,0.183443,-0.21743,-0.266905,-0.00906256,0.0849942,0.21114,-0.0966928,-0.0245677,0.254524,-0.21963,-0.212155,0.373877,0.150489,0.373039,-0.68504,-0.235929,-0.0722255
662,sin(0.5x),0.0153371,0.276623,0.0185723,-0.0102584,-0.4018,-0.107388,0.365741,-0.00594341,0.616536,-0.409836,0.124927,-0.283479,0.0276818,-0.286949,0.336617,0.172639,-0.209899,-0.242451,-0.0111437,0.132257,0.21294,-0.110544,-0.0225833,0.245765,-0.222249,-0.219549,0.362097,0.173573,0.372826,-0.69352,-0.232127,-0.0721916
428,tanh(x),0.037884,0.33397,-0.020995,-0.00637778,-0.417711,-0.165452,0.407185,-0.041027,0.718193,-0.443254,0.107904,-0.3368,0.0374243,-0.403673,0.327871,0.215086,-0.268868,-0.351536,-0.0283847,0.0692981,0.243037,-0.12193,-0.0803459,0.313042,-0.213189,-0.212162,0.402081,0.156437,0.399057,-0.748555,-0.270487,-0.0761733
600,tanh(x),0.0570426,0.371348,-0.0364033,0.0203779,-0.411881,-0.166196,0.386262,-0.0476061,0.736723,-0.417507,0.0643883,-0.399364,0.0602809,-0.45727,0.276545,0.246467,-0.308584,-0.397553,-0.045048,-0.020135,0.234184,-0.0791588,-0.0993757,0.329574,-0.183129,-0.202452,0.409578,0.0709712,0.405256,-0.70212,-0.260519,-0.103732
316,tanh(x),0.051695,0.36357,-0.0310378,0.0146717,-0.406974,-0.16653,0.393002,-0.0496526,0.737769,-0.422761,0.0724833,-0.393152,0.0592593,-0.446004,0.282142,0.242539,-0.300338,-0.393407,-0.0449581,-0.0038789,0.231771,-0.0893375,-0.0952254,0.327162,-0.186315,-0.200634,0.406742,0.0871207,0.404248,-0.709786,-0.261853,-0.101304
177,tanh(x),-0.0098403,0.21316,0.0407555,-0.0125224,-0.436054,-0.0615292,0.342859,0.029225,0.523097,-0.393623,0.157945,-0.19223,-0.0141919,-0.194988,0.371707,0.136484,-0.166046,-0.162401,0.0106215,0.185345,0.199804,-0.11897,0.0252743,0.183972,-0.254599,-0.236515,0.34057,0.223593,0.361563,-0.671152,-0.219262,-0.0211986
228,tanh(x),0.0387039,0.345165,-0.0164822,-0.000416829,-0.425657,-0.164858,0.412866,-0.0434002,0.723463,-0.441677,0.101779,-0.348671,0.0388102,-0.406756,0.321946,0.223347,-0.265085,-0.361463,-0.0248513,0.0460839,0.233234,-0.116549,-0.0699112,0.31211,-0.214956,-0.203785,0.406979,0.148736,0.399632,-0.741144,-0.267761,-0.0774474
648,sin(0.5x),-0.00449355,0.221411,0.0374479,-0.00893965,-0.424809,-0.0638352,0.33601,0.0288201,0.526933,-0.385055,0.14541,-0.208943,-0.00373416,-0.201684,0.35951,0.137242,-0.17033,-0.165631,0.00600729,0.173206,0.198403,-0.106857,0.0187793,0.187373,-0.242483,-0.23393,0.337777,0.202062,0.357634,-0.658379,-0.215164,-0.0356611
33,tanh(x),0.0544593,0.368988,-0.0413821,0.0120262,-0.441267,-0.184052,0.415757,-0.0480903,0.752941,-0.443994,0.0832106,-0.373273,0.0402032,-0.455171,0.312528,0.239943,-0.297647,-0.402161,-0.0333021,0.00326327,0.248205,-0.104264,-0.0985889,0.335853,-0.205864,-0.205232,0.423071,0.118108,0.407759,-0.747766,-0.279633,-0.0805492
138,sin(0.5x),0.0500164,0.348948,-0.0316581,0.00825762,-0.404488,-0.163545,0.379869,-0.0372881,0.714873,-0.419536,0.0798237,-0.367343,0.0525532,-0.428496,0.295552,0.223531,-0.291008,-0.363908,-0.0407812,0.0287132,0.240755,-0.0901004,-0.0949827,0.319121,-0.188141,-0.211415,0.397439,0.0991577,0.397396,-0.711107,-0.260278,-0.0971159
828,sin(0.5x),0.0198645,0.271602,0.0106675,-0.0156308,-0.378136,-0.111042,0.356593,-0.00984796,0.623533,-0.408593,0.122325,-0.289975,0.0394002,-0.298567,0.329131,0.170184,-0.223825,-0.244602,-0.0214571,0.148932,0.224888,-0.111147,-0.0445782,0.256101,-0.209315,-0.226107,0.356262,0.164646,0.373355,-0.697646,-0.233089,-0.0860407
727,tanh(x),0.0419408,0.354394,-0.0196431,0.0106006,-0.462843,-0.165266,0.418527,-0.0317675,0.71352,-0.441538,0.0958717,-0.339906,0.022859,-0.396055,0.336523,0.221252,-0.254346,-0.35417,-0.0111605,0.0226603,0.230229,-0.107675,-0.0543991,0.302547,-0.227176,-0.202235,0.41495,0.147389,0.394791,-0.737593,-0.268711,-0.0638189
343,sin(0.5x),-0.0187458,0.162281,0.0583191,-0.0187647,-0.368465,-0.0239603,0.296675,0.0408193,0.474539,-0.363134,0.15444,-0.196471,0.0116831,-0.13608,0.343522,0.113737,-0.158338,-0.103496,-0.00528585,0.239583,0.185732,-0.104212,0.0249587,0.154073,-0.227006,-0.246132,0.301239,0.198545,0.344847,-0.628885,-0.187014,-0.0589937
239,tanh(x),0.0558495,0.368942,-0.0403632,0.0178433,-0.41946,-0.172773,0.392661,-0.0469045,0.740956,-0.424638,0.0697208,-0.390204,0.0535626,-0.458707,0.286454,0.243735,-0.308808,-0.399433,-0.0448401,-0.012438,0.240084,-0.0856219,-0.102952,0.332927,-0.187753,-0.204608,0.412313,0.0829273,0.406956,-0.715062,-0.267156,-0.0956198
764,tanh(x),0.0343027,0.328274,-0.0115056,-0.00728286,-0.44203,-0.156563,0.412683,-0.0306557,0.696692,-0.446183,0.118534,-0.309537,0.0221374,-0.375279,0.349869,0.204094,-0.243047,-0.325378,-0.00838107,0.0831915,0.241206,-0.127007,-0.055434,0.296391,-0.234127,-0.214077,0.404835,0.182657,0.39394,-0.753154,-0.268172,-0.060099
528,sin(0.5x),0.0368905,0.322921,-0.00300586,0.00447663,-0.385356,-0.132407,0.366901,-0.0259782,0.672468,-0.404404,0.0878964,-0.353767,0.0568083,-0.360231,0.294939,0.204879,-0.252424,-0.309663,-0.0313411,0.0621231,0.215984,-0.0877258,-0.0588807,0.284173,-0.190551,-0.207008,0.375457,0.109471,0.380696,-0.682564,-0.23681,-0.106409
552,sin(0.5x),0.0376452,0.324346,-0.0126271,0.00356191,-0.431719,-0.14574,0.389693,-0.0189438,0.677414,-0.426248,0.101585,-0.322071,0.0294947,-0.357629,0.333037,0.198286,-0.24342,-0.307793,-0.0149101,0.0729022,0.232222,-0.102706,-0.0549497,0.286683,-0.217546,-0.213661,0.392759,0.147331,0.383605,-0.71983,-0.254049,-0.0767308
24,tanh(x),0.0451346,0.361737,-0.0284056,0.0019457,-0.421968,-0.179211,0.419767,-0.0570603,0.753586,-0.445281,0.0924785,-0.371708,0.0468154,-0.449511,0.308484,0.240504,-0.289519,-0.402066,-0.0350507,0.0175494,0.239182,-0.1167,-0.0902868,0.331826,-0.206171,-0.200627,0.416777,0.133474,0.409676,-0.747669,-0.277306,-0.0810918
210,tanh(x),0.0121062,0.286515,0.0225135,-0.000145763,-0.434732,-0.106632,0.367815,0.00300719,0.598281,-0.401162,0.119305,-0.272063,0.0102315,-0.281344,0.343199,0.172851,-0.197782,-0.243298,-0.00144649,0.0932828,0.19846,-0.103048,3.1746e-05,0.230569,-0.232389,-0.211811,0.365329,0.171836,0.369609,-0.672774,-0.232249,-0.0485509
886,tanh(x),0.0393279,0.341433,-0.0164736,0.000261058,-0.403968,-0.160067,0.399072,-0.0444834,0.719692,-0.431308,0.0952002,-0.36017,0.050015,-0.408898,0.305397,0.223852,-0.273087,-0.360569,-0.0350468,0.0456526,0.23028,-0.108518,-0.0777435,0.312569,-0.200505,-0.204101,0.397906,0.129545,0.398274,-0.724915,-0.261271,-0.0906677
120,tanh(x),0.0213604,0.286368,-0.00119715,-0.0186393,-0.411953,-0.13211,0.386401,-0.0182292,0.654675,-0.434995,0.133144,-0.279743,0.0230557,-0.327363,0.353006,0.180405,-0.232704,-0.273763,-0.0147522,0.141122,0.239547,-0.130103,-0.0524622,0.273658,-0.228042,-0.227164,0.37791,0.192597,0.385441,-0.739602,-0.254995,-0.0632723
615,tanh(x),0.0197623,0.29467,0.00427348,-0.0159364,-0.414509,-0.133559,0.393939,-0.0229724,0.663104,-0.436327,0.131463,-0.290988,0.0247325,-0.331516,0.347324,0.188613,-0.230523,-0.285157,-0.0148428,0.125045,0.230119,-0.129642,-0.044778,0.275312,-0.229072,-0.218944,0.381719,0.190437,0.387665,-0.736535,-0.254169,-0.0636953
692,tanh(x),0.0320359,0.33326,-0.00385324,-0.00137176,-0.43555,-0.150001,0.406721,-0.0308612,0.691758,-0.435611,0.10943,-0.325039,0.0287138,-0.370875,0.334346,0.209509,-0.240847,-0.327255,-0.0118331,0.0611893,0.224752,-0.1157,-0.0449253,0.289977,-0.226254,-0.205492,0.399878,0.163261,0.391311,-0.73001,-0.259019,-0.0677571
682,tanh(x),0.0319635,0.336673,-0.00193785,0.0074538,-0.4535,-0.144609,0.400635,-0.0201922,0.671422,-0.425204,0.101144,-0.319232,0.019623,-0.357491,0.33708,0.205255,-0.231164,-0.315693,-0.0049444,0.038899,0.215434,-0.104681,-0.0299357,0.275435,-0.229329,-0.202931,0.397691,0.153672,0.384663,-0.709021,-0.253849,-0.0587902
77,sin(0.5x),0.0337577,0.309624,-0.00384861,-0.00225922,-0.359761,-0.13014,0.355656,-0.0281175,0.668989,-0.399937,0.0908568,-0.353311,0.0650705,-0.360449,0.286509,0.200742,-0.260794,-0.305448,-0.0436232,0.0817627,0.219098,-0.0900041,-0.0714544,0.286264,-0.178738,-0.21159,0.364335,0.105951,0.381277,-0.679067,-0.235368,-0.113716
566,sin(0.5x),0.0135278,0.282523,0.0163953,-0.00306387,-0.44959,-0.109152,0.375086,0.00512872,0.601807,-0.411923,0.128846,-0.25544,0.00155321,-0.280597,0.359115,0.169046,-0.197128,-0.239576,0.00543355,0.111774,0.211685,-0.110763,-0.0036534,0.233954,-0.243293,-0.219844,0.372736,0.190531,0.371905,-0.694772,-0.239661,-0.0399386
963,tanh(x),0.0473076,0.351362,-0.0318284,0.00535033,-0.419388,-0.172581,0.402471,-0.0437838,0.732507,-0.436285,0.0894991,-0.363017,0.0446472,-0.431134,0.309362,0.228035,-0.28793,-0.376645,-0.0370164,0.0313338,0.243013,-0.105308,-0.0932669,0.32488,-0.200554,-0.208082,0.407651,0.122348,0.402345,-0.735705,-0.270575,-0.0860279
945,tanh(x),0.0349818,0.33618,-0.0183558,-0.0100386,-0.447966,-0.170049,0.427716,-0.0401051,0.720976,-0.459049,0.122389,-0.313775,0.0203464,-0.399195,0.353829,0.213453,-0.25465,-0.350189,-0.012003,0.0771471,0.247976,-0.136831,-0.0666359,0.310707,-0.236915,-0.212886,0.414287,0.190903,0.402347,-0.773976,-0.279967,-0.0545098
484,tanh(x),0.0128488,0.29091,0.0218008,-0.00764064,-0.420588,-0.11374,0.379497,-0.0106091,0.625466,-0.413846,0.125608,-0.284195,0.0204857,-0.300612,0.339707,0.182498,-0.20735,-0.26156,-0.00693793,0.103563,0.20486,-0.113271,-0.0112611,0.24732,-0.230308,-0.210511,0.370453,0.178215,0.378597,-0.694506,-0.237666,-0.0579319
470,tanh(x),0.0407083,0.344966,-0.0196932,0.000772304,-0.431399,-0.166081,0.41224,-0.0400332,0.721324,-0.442409,0.101325,-0.344733,0.035583,-0.405085,0.326503,0.220515,-0.264588,-0.357735,-0.022678,0.0483049,0.237229,-0.115441,-0.0713959,0.312029,-0.216801,-0.20633,0.408281,0.149695,0.398321,-0.743736,-0.268872,-0.0757384
219,sin(0.5x),0.0448444,0.356089,-0.0164663,0.010065,-0.425442,-0.159017,0.40152,-0.0398605,0.717054,-0.427637,0.0845347,-0.365803,0.0456453,-0.408822,0.307091,0.227469,-0.265952,-0.361638,-0.0236799,0.0180442,0.225167,-0.0979577,-0.0650403,0.307836,-0.206502,-0.199641,0.405376,0.119568,0.395278,-0.715723,-0.25794,-0.0885405
293,tanh(x),0.055546,0.374652,-0.034816,0.0155145,-0.435263,-0.177473,0.411013,-0.0496382,0.749251,-0.436421,0.0759338,-0.384661,0.0472741,-0.454009,0.301358,0.243876,-0.293975,-0.401777,-0.0314909,-0.00982899,0.239379,-0.0971082,-0.0904526,0.331906,-0.20269,-0.200439,0.421303,0.10587,0.406286,-0.732022,-0.271251,-0.0885122
253,tanh(x),0.0321603,0.338615,-0.00525184,0.00122337,-0.448445,-0.153704,0.413328,-0.0306818,0.695232,-0.438842,0.108959,-0.324007,0.0232483,-0.374369,0.338918,0.212426,-0.240301,-0.333396,-0.00924706,0.0496671,0.223555,-0.116261,-0.0415363,0.290524,-0.230979,-0.203201,0.404729,0.165364,0.392816,-0.733209,-0.262419,-0.060755
871,tanh(x),0.0352614,0.349847,-0.00372034,0.00760131,-0.43905,-0.152292,0.407671,-0.0350678,0.699175,-0.428816,0.0946987,-0.346818,0.0339281,-0.385529,0.319933,0.221721,-0.246769,-0.346149,-0.0146603,0.0205898,0.213412,-0.105092,-0.0413882,0.291365,-0.219674,-0.195738,0.402569,0.139484,0.392428,-0.712652,-0.256108,-0.0718212
352,sin(0.5x),0.028726,0.321945,0.00430575,0.00149531,-0.402392,-0.133524,0.382504,-0.0274645,0.673167,-0.414423,0.0989064,-0.340392,0.0452037,-0.352224,0.308946,0.206132,-0.24143,-0.310381,-0.0246247,0.0617548,0.209562,-0.0989904,-0.0436457,0.279021,-0.204975,-0.202569,0.380179,0.132259,0.384174,-0.693997,-0.241651,-0.0893246
344,tanh(x),0.0482328,0.356238,-0.034597,0.00289443,-0.44719,-0.182642,0.423517,-0.044019,0.742723,-0.452935,0.0992888,-0.347253,0.0302348,-0.433074,0.333718,0.226995,-0.278867,-0.381198,-0.0236488,0.0364536,0.251761,-0.118995,-0.0879387,0.327983,-0.219842,-0.20908,0.421041,0.151174,0.40503,-0.76382,-0.282323,-0.0690593
511,sin(0.5x),-0.0165423,0.173802,0.0481265,-0.0215198,-0.398257,-0.037613,0.318394,0.036192,0.496217,-0.384562,0.16525,-0.18153,-0.00235791,-0.157621,0.365306,0.120185,-0.164092,-0.122312,0.00298034,0.238852,0.201001,-0.11894,0.019508,0.167842,-0.243497,-0.249611,0.318193,0.222017,0.354528,-0.663416,-0.203916,-0.0400541
371,sin(0.5x),0.0224995,0.284528,0.0115069,-0.0107935,-0.357778,-0.113582,0.352234,-0.0187409,0.638704,-0.399465,0.107774,-0.323236,0.0566196,-0.316687,0.303053,0.183086,-0.235385,-0.265837,-0.0337968,0.121288,0.213793,-0.0996794,-0.0506564,0.264234,-0.19095,-0.216189,0.353244,0.134505,0.374376,-0.679237,-0.228065,-0.104819
483,tanh(x),0.00289661,0.252327,0.0283552,-0.0191746,-0.41454,-0.0948096,0.369661,2.5765e-05,0.594432,-0.417741,0.149103,-0.243725,0.0101385,-0.2594,0.359151,0.162354,-0.195011,-0.218418,-0.00206133,0.16606,0.213851,-0.128282,-0.00716446,0.230122,-0.241955,-0.226979,0.358752,0.211583,0.375578,-0.707124,-0.23373,-0.0478567
163,sin(0.5x),0.00882239,0.273957,0.0263446,0.00307893,-0.437761,-0.094786,0.352623,0.0149805,0.567618,-0.386109,0.117757,-0.254679,0.00358394,-0.258798,0.343946,0.160861,-0.186821,-0.220738,0.00180705,0.0961281,0.192701,-0.0950677,0.0100277,0.212332,-0.232252,-0.214744,0.354951,0.168914,0.361585,-0.649723,-0.224895,-0.0410553
936,tanh(x),0.0439942,0.356765,-0.0199331,0.00603254,-0.429843,-0.168005,0.413818,-0.0457261,0.731407,-0.438916,0.0917898,-0.363109,0.042146,-0.419589,0.314131,0.231058,-0.270733,-0.374744,-0.0254571,0.0229331,0.2314,-0.109291,-0.0717479,0.31652,-0.211618,-0.199853,0.411693,0.133798,0.400983,-0.734781,-0.267312,-0.0815854
