id,type,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31
95,sin(2x),0.458628,0.255069,0.140819,0.447442,-0.489257,0.203014,-0.346999,0.298975,-0.629764,-0.290594,-0.461002,0.381095,0.452196,0.326553,0.0628692,0.24853,-0.436151,-0.310149,-0.412066,-0.541512,-0.299827,-0.356074,-0.271425,-0.447001,-0.144279,0.378026,0.196895,0.40101,0.5705,0.47895,0.141812,-0.43376
23,sin(0.5x),-0.0861425,0.383831,0.0404156,0.446694,-0.500755,-0.0187643,0.584951,0.141293,-0.51775,-0.567741,-0.336725,-0.164129,0.430882,0.551513,0.473076,-0.113081,0.0868843,-0.294113,-0.156677,-0.156204,-0.418791,-0.30428,0.249968,-0.271486,-0.49958,-0.440916,-0.334744,-0.0660756,0.406453,0.233119,-0.182571,0.52759
287,tanh(x),-0.279719,0.390588,-0.170766,0.429149,-0.590578,-0.0427705,0.597178,0.0969972,-0.468892,-0.68858,-0.437014,-0.341543,0.410333,0.564933,0.531892,-0.405194,0.132427,-0.326264,-0.206536,-0.183887,-0.494761,-0.346642,0.337883,-0.238181,-0.525782,-0.557916,-0.453332,-0.364464,0.42337,0.19436,-0.156422,0.632398
633,tanh(x),-0.356915,0.389605,-0.0293012,0.444149,0.107727,-0.200386,0.606292,-0.191431,-0.451215,-0.642729,-0.156624,-0.312099,0.383608,0.578341,0.587599,-0.401489,0.35664,-0.179252,0.30205,-0.100986,-0.32423,-0.0481923,0.248393,-0.154058,-0.566506,-0.526865,-0.465247,-0.276019,0.337312,0.0241649,-0.276374,0.574151
630,tanh(x),-0.106822,0.390527,-0.222055,0.445104,-0.647101,0.0695646,0.575849,0.218121,-0.496107,-0.677094,-0.496597,-0.309039,0.42663,0.539452,0.467842,-0.270734,-0.12457,-0.357945,-0.378242,-0.473015,-0.503797,-0.466464,0.305445,-0.268125,-0.465583,-0.519051,-0.390588,-0.276379,0.466374,0.321423,-0.0868544,0.613008
861,sin(0.5x),-0.109329,0.377964,-0.1878,0.501278,-0.516946,-0.157318,0.568513,-0.187567,-0.498595,-0.668197,-0.384895,-0.358416,0.44814,0.57424,0.612098,-0.486404,0.17956,-0.318119,-0.176086,-0.455349,-0.321664,-0.277322,0.180152,-0.269013,-0.552806,-0.48062,-0.444257,-0.427294,0.41476,0.223738,-0.2209,0.615052
169,sin(2x),0.43923,0.420352,-0.0118997,0.51904,-0.550978,-0.103386,0.510342,0.00125502,-0.544924,-0.597417,-0.223199,-0.221312,0.490483,0.508975,0.537889,-0.234196,-0.119019,-0.25723,-0.460731,-0.643224,0.362982,-0.443533,-0.278953,-0.379307,-0.466654,0.0818096,-0.28907,-0.148875,0.489612,0.391672,-0.237137,0.40721
138,sin(2x),0.538473,0.387371,0.0474051,0.480987,-0.57546,-0.217608,0.126611,0.0661535,-0.315093,-0.555526,-0.411427,0.238323,0.485423,0.428811,0.455179,0.109784,-0.355551,-0.311896,-0.389517,-0.674212,0.312246,-0.346298,-0.434197,-0.429235,-0.34701,0.360466,0.0153485,0.0455399,0.423563,0.46274,-0.162805,0.127188
461,sin(2x),0.531569,0.371312,0.0401507,0.486912,-0.56787,-0.24586,-0.0625304,0.024853,-0.123865,-0.539231,-0.414665,0.288376,0.486772,0.396678,0.456749,0.119607,-0.34308,-0.306991,-0.382608,-0.671148,0.361426,-0.279309,-0.471829,-0.450089,-0.314797,0.377012,0.0810979,0.0474018,0.398696,0.451005,-0.154065,0.0800487
85,tanh(x),0.0823878,0.363047,0.0883117,0.416617,-0.5107,0.0307717,0.585486,0.245051,-0.543228,-0.36178,-0.352191,0.0777476,0.442151,0.524789,0.327641,0.170731,-0.162233,-0.337575,-0.172444,0.104487,-0.429458,-0.290041,0.277631,-0.289203,-0.451,-0.379938,-0.227708,0.10068,0.390661,0.273918,-0.12118,0.412776
634,sin(0.5x),0.210217,0.377444,-0.104777,0.520463,-0.516933,-0.17367,0.563197,-0.000748936,-0.537698,-0.571417,-0.355358,-0.128557,0.468978,0.542378,0.554588,-0.147296,-0.0666537,-0.320511,-0.203181,-0.352886,-0.240944,-0.242332,0.0647029,-0.320652,-0.509312,-0.298579,-0.332999,-0.203589,0.393808,0.300562,-0.221965,0.540492
741,tanh(x),-0.0497646,0.371382,-0.24803,0.477634,-0.62392,-0.101146,0.576496,-0.0368984,-0.499235,-0.666274,-0.463469,-0.316204,0.4435,0.56094,0.573901,-0.402527,-0.0232902,-0.361061,-0.276795,-0.379193,-0.431062,-0.340321,0.260528,-0.273413,-0.5215,-0.498371,-0.439052,-0.420102,0.428612,0.266033,-0.16414,0.623804
959,sin(0.5x),0.160132,0.35555,-0.228371,0.506476,-0.610591,-0.090841,0.558485,0.0144744,-0.531011,-0.61428,-0.454184,-0.20846,0.464518,0.545481,0.563768,-0.251185,-0.150979,-0.363075,-0.303817,-0.392454,-0.381258,-0.328963,0.172655,-0.304463,-0.503131,-0.402773,-0.382619,-0.336868,0.429121,0.30904,-0.153331,0.59103
421,sin(0.5x),-0.412933,0.379743,-0.0104185,0.404433,0.348248,-0.207863,0.596744,-0.254329,-0.430873,-0.620756,-0.102937,-0.30299,0.290097,0.587881,0.591696,-0.44914,0.391906,-0.121719,0.429882,0.00168599,-0.330967,0.0297818,0.266835,-0.0831289,-0.578001,-0.53767,-0.47859,-0.270185,0.313973,-0.0871669,-0.27926,0.552173
609,sin(0.5x),0.213322,0.385826,-0.0574479,0.532341,-0.576549,0.113909,0.506351,0.197331,-0.581415,-0.5573,-0.436688,-0.129677,0.455217,0.521835,0.465138,-0.0689227,-0.201813,-0.333177,-0.399051,-0.490573,-0.404338,-0.40927,0.100005,-0.340888,-0.444186,-0.190328,-0.242167,-0.0165277,0.496968,0.362015,-0.113017,0.443597
813,tanh(x),-0.289421,0.378249,-0.297757,0.473991,-0.374377,-0.23563,0.630262,-0.331764,-0.443103,-0.716138,-0.368016,-0.40275,0.419063,0.592409,0.621857,-0.56365,0.233258,-0.318595,0.132578,-0.219782,-0.356347,-0.0241265,0.259429,-0.199518,-0.569663,-0.562366,-0.506218,-0.534481,0.361441,0.126404,-0.260594,0.632727
372,sin(2x),0.433737,0.364973,0.213118,0.471464,-0.491355,0.14978,0.356906,0.209703,-0.556462,-0.433822,-0.30458,0.174915,0.464091,0.439503,0.304139,0.142023,-0.216431,-0.21634,-0.398297,-0.536817,-0.0127715,-0.408459,-0.177036,-0.391072,-0.299107,0.270978,0.0165669,0.285701,0.500795,0.413915,-0.0960762,-0.114628
641,tanh(x),-0.0515931,0.382852,-0.134271,0.461108,-0.476397,-0.185664,0.617653,-0.0939838,-0.476233,-0.656133,-0.338007,-0.251818,0.442965,0.564288,0.56134,-0.311888,0.114974,-0.305218,-0.0270908,-0.212451,-0.311606,-0.167174,0.189524,-0.248825,-0.53007,-0.474334,-0.422275,-0.343426,0.360447,0.2114,-0.236524,0.604768
931,sin(0.5x),0.421478,0.374873,-0.0478027,0.482712,-0.539836,-0.196431,0.559044,0.100204,-0.494998,-0.516592,-0.363462,0.108922,0.473026,0.50082,0.484401,0.0799977,-0.266916,-0.331046,-0.208797,-0.259062,-0.180894,-0.214312,-0.0465206,-0.350023,-0.444667,-0.0878831,-0.184093,-0.0806199,0.362016,0.359841,-0.200202,0.457029
466,sin(0.5x),0.0446906,0.355073,-0.192742,0.489217,-0.62859,0.0843577,0.539875,0.149544,-0.527651,-0.625056,-0.481371,-0.259572,0.448625,0.538269,0.500946,-0.243099,-0.163167,-0.366435,-0.388988,-0.446983,-0.474691,-0.436796,0.25059,-0.289977,-0.473124,-0.440515,-0.361505,-0.266678,0.473148,0.322287,-0.0757623,0.578242
742,sin(2x),0.532438,0.406655,0.0211246,0.546423,-0.56127,-0.0449802,0.379782,0.116783,-0.575201,-0.538356,-0.357435,0.0421082,0.504539,0.468763,0.487233,0.0138421,-0.337517,-0.314029,-0.488603,-0.665252,0.499513,-0.442487,-0.425834,-0.414736,-0.417405,0.309912,-0.145367,0.0527701,0.530049,0.443047,-0.20328,0.148892
326,sin(2x),0.52695,0.38746,0.139283,0.557425,-0.519888,-0.255308,0.193755,-0.0777869,-0.0634537,-0.511293,-0.252428,0.109812,0.495227,0.434485,0.525456,-0.028053,-0.208014,-0.241615,-0.398003,-0.63372,0.485333,-0.324677,-0.504679,-0.46673,-0.36099,0.309881,0.0103323,0.013911,0.384268,0.400567,-0.228075,0.148807
447,sin(0.5x),0.307381,0.360698,-0.043854,0.447256,-0.570556,0.00507966,0.572284,0.242859,-0.54314,-0.471273,-0.416792,0.0881475,0.455274,0.509492,0.381543,0.15134,-0.322339,-0.360043,-0.268938,-0.0456532,-0.416172,-0.338678,0.224307,-0.312081,-0.427479,-0.281664,-0.207709,0.00895715,0.41572,0.354219,-0.089437,0.464584
3,sin(2x),0.538856,0.431575,0.0792907,0.445491,-0.563273,0.0500383,0.463677,0.155833,-0.492506,-0.610317,-0.195989,0.0519979,0.47717,0.449407,0.389785,0.0321143,-0.243915,-0.187484,-0.482111,-0.714142,0.495054,-0.501526,-0.363798,-0.387122,-0.344891,0.389689,-0.11208,0.194314,0.526699,0.475048,-0.226627,-0.0913865
393,tanh(x),-0.411464,0.403439,-0.205509,0.482011,0.238509,-0.236639,0.616431,-0.415815,-0.429654,-0.729367,-0.233754,-0.440914,0.343379,0.593804,0.645225,-0.63525,0.414411,-0.176772,0.342554,-0.340185,-0.332768,0.0307319,0.261586,-0.141338,-0.58231,-0.58759,-0.513537,-0.519873,0.364297,0.012316,-0.277219,0.618966
880,sin(2x),0.487582,0.309233,0.173019,0.458637,-0.522582,0.147891,-0.221269,0.257494,-0.593349,-0.43864,-0.461171,0.33856,0.466979,0.366949,0.233415,0.219142,-0.415233,-0.28616,-0.430445,-0.635683,0.0238346,-0.414277,-0.351149,-0.422874,-0.234443,0.398624,0.126142,0.375979,0.552957,0.493425,0.0238212,-0.371205
686,sin(2x),0.516248,0.390944,0.0726881,0.485482,-0.559551,-0.0699688,0.379027,0.127582,-0.484834,-0.554556,-0.374675,0.156089,0.478581,0.45193,0.437644,0.0761709,-0.294558,-0.275553,-0.409389,-0.647114,0.208225,-0.415081,-0.345711,-0.40426,-0.356113,0.309705,-0.0493121,0.12275,0.476189,0.452367,-0.162103,0.127672
185,tanh(x),-0.214093,0.401193,-0.0792665,0.463862,-0.498702,-0.0380457,0.571564,-0.00899435,-0.492947,-0.684583,-0.353407,-0.373081,0.429675,0.562562,0.560756,-0.42711,0.241374,-0.255489,-0.257592,-0.480861,-0.395468,-0.378595,0.227928,-0.262193,-0.521797,-0.507764,-0.4177,-0.313546,0.440391,0.234942,-0.197074,0.610468
527,sin(2x),0.479122,0.414223,0.209293,0.556111,-0.302401,-0.109719,0.408479,-0.03743,-0.100291,-0.490951,0.0674009,0.005122,0.487534,0.438049,0.492825,-0.0744131,-0.00445357,-0.0752112,-0.36919,-0.589799,0.486421,-0.336075,-0.425961,-0.439097,-0.331587,0.265262,-0.0403266,0.144104,0.396168,0.354875,-0.263064,0.0512865
100,tanh(x),-0.443631,0.390022,-0.169369,0.435245,0.395659,-0.236781,0.609216,-0.367583,-0.413336,-0.695697,-0.201537,-0.379781,0.222905,0.600749,0.627982,-0.614126,0.405658,-0.122672,0.462564,-0.0409242,-0.376357,0.118977,0.303549,-0.0750232,-0.597155,-0.578553,-0.517165,-0.459388,0.333899,-0.129012,-0.26809,0.582561
557,tanh(x),-0.277522,0.401116,-0.231734,0.454598,-0.540878,-0.135092,0.608381,-0.0309155,-0.472219,-0.701809,-0.419499,-0.363969,0.416093,0.573031,0.572419,-0.443239,0.150017,-0.317518,-0.141876,-0.290747,-0.450503,-0.269272,0.305663,-0.238933,-0.538999,-0.553223,-0.471643,-0.414337,0.410593,0.206163,-0.206136,0.636657
128,sin(2x),0.505294,0.397466,0.0204558,0.515985,-0.568201,-0.00659591,0.381652,0.191234,-0.577398,-0.545419,-0.429329,0.132988,0.48501,0.464481,0.444236,0.0979046,-0.378481,-0.323961,-0.438035,-0.652679,0.146405,-0.436543,-0.317665,-0.401739,-0.386951,0.291943,-0.0814798,0.125631,0.516859,0.456939,-0.140216,0.162784
373,sin(0.5x),-0.451701,0.443018,-0.1283,0.466661,0.379847,-0.11677,0.58152,-0.166998,-0.453638,-0.707456,-0.180058,-0.416994,0.29613,0.576894,0.6177,-0.59625,0.459281,0.0189883,0.190747,-0.407443,-0.440598,-0.113932,0.325653,-0.164154,-0.569183,-0.586952,-0.488778,-0.271479,0.415042,-0.0189792,-0.242259,0.606955
603,sin(2x),0.524745,0.440983,-0.203565,0.499854,-0.595556,-0.320219,0.549839,-0.0582245,-0.437563,-0.638957,-0.214961,-0.304212,0.499565,0.50809,0.553143,-0.300391,-0.258099,-0.310584,-0.449664,-0.689294,0.516299,-0.39404,-0.29369,-0.377829,-0.477426,0.0169217,-0.387951,-0.382146,0.422045,0.402386,-0.292585,0.524945
245,sin(0.5x),0.0294138,0.373383,-0.121729,0.532609,-0.543369,-0.0827008,0.523176,-0.106643,-0.536549,-0.625603,-0.379207,-0.320668,0.46195,0.56232,0.604363,-0.421107,0.111496,-0.311347,-0.322277,-0.508533,-0.258124,-0.356463,0.0913493,-0.309038,-0.5308,-0.389775,-0.393665,-0.33407,0.449464,0.274272,-0.196333,0.576565
930,sin(0.5x),0.429627,0.381188,-0.102435,0.452952,-0.448838,-0.30987,0.606485,-0.0393983,-0.253482,-0.520918,-0.264205,0.161397,0.469149,0.48433,0.483781,0.0673056,-0.220463,-0.305637,0.0450771,-0.0374189,-0.00984211,0.112377,-0.130199,-0.300229,-0.430516,-0.101924,-0.20291,-0.177377,0.211968,0.30009,-0.278842,0.478481
225,tanh(x),-0.0162476,0.364484,-0.174633,0.434298,-0.612726,-0.0627644,0.607488,0.111459,-0.488714,-0.640303,-0.438521,-0.20241,0.436611,0.550442,0.503635,-0.208252,-0.0812447,-0.360772,-0.217173,-0.0682639,-0.449193,-0.317142,0.3016,-0.258822,-0.499284,-0.501818,-0.406201,-0.315825,0.403722,0.255009,-0.144174,0.611028
122,sin(2x),0.500634,0.32379,0.104449,0.506179,-0.517366,0.0574627,-0.206062,0.187814,-0.599937,-0.480239,-0.458435,0.32738,0.494957,0.396918,0.343569,0.211633,-0.394299,-0.304068,-0.449636,-0.652058,0.309796,-0.393302,-0.438226,-0.442137,-0.272527,0.37924,0.105591,0.330679,0.546564,0.480035,-0.0301452,-0.274643
399,tanh(x),0.22719,0.383492,-0.0539998,0.409959,-0.583214,0.259764,0.534535,0.38051,-0.556243,-0.392771,-0.46738,0.151155,0.43401,0.488989,-0.00663883,0.222438,-0.470066,-0.37738,-0.329073,-0.116354,-0.476935,-0.467064,0.329274,-0.298777,-0.335373,-0.239129,-0.131201,0.285321,0.498979,0.420245,0.0294521,0.222022
246,sin(0.5x),0.236091,0.382953,0.00714975,0.480519,-0.515835,-0.112825,0.576942,0.0949197,-0.532254,-0.536563,-0.340334,-0.0420818,0.45773,0.529022,0.487131,-0.0119091,-0.096709,-0.310625,-0.199126,-0.261838,-0.286638,-0.270276,0.0991974,-0.318318,-0.472234,-0.264522,-0.259294,-0.061781,0.390588,0.311894,-0.194654,0.48573
788,sin(2x),0.542804,0.371054,0.0690348,0.481896,-0.576933,-0.201261,-0.00582073,0.0347772,-0.364795,-0.568852,-0.430638,0.235158,0.486457,0.422618,0.455211,0.109401,-0.354025,-0.298637,-0.431381,-0.705606,0.421381,-0.389363,-0.477189,-0.433937,-0.336531,0.389971,0.00486222,0.0702305,0.451899,0.480647,-0.146719,0.0329883
752,sin(0.5x),0.0661068,0.360452,-0.156205,0.526062,-0.578364,-0.0232226,0.533494,0.085958,-0.554494,-0.582483,-0.429759,-0.206043,0.45762,0.546922,0.547081,-0.215895,-0.0851215,-0.349961,-0.316284,-0.363903,-0.420428,-0.347999,0.206369,-0.304659,-0.506202,-0.389737,-0.365719,-0.239356,0.44819,0.294847,-0.146584,0.557315
806,sin(2x),0.554205,0.421342,-0.138283,0.504794,-0.60608,-0.284456,0.49704,-0.00591902,-0.356803,-0.616371,-0.380304,-0.031568,0.494479,0.479529,0.527409,-0.121533,-0.313334,-0.329846,-0.389151,-0.681921,0.392061,-0.364073,-0.399065,-0.402227,-0.435176,0.212893,-0.230708,-0.272674,0.40867,0.431495,-0.249367,0.463757
965,sin(2x),0.453014,0.247177,0.2398,0.389066,-0.4581,0.0816627,-0.326097,0.214851,-0.435388,-0.104992,-0.358525,0.373921,0.462401,0.168175,0.0846875,0.235172,-0.387076,-0.269901,-0.364723,-0.409612,-0.0679635,-0.282834,-0.235514,-0.428016,-0.0840948,0.369606,0.171299,0.349282,0.457864,0.425126,0.0813546,-0.392569
576,sin(2x),0.52417,0.408676,0.122021,0.55978,-0.49827,-0.211783,0.365192,-0.0348902,-0.206373,-0.520317,-0.180751,0.0395348,0.495424,0.45692,0.526817,-0.0681983,-0.168321,-0.217993,-0.401758,-0.623842,0.474503,-0.348256,-0.467715,-0.448851,-0.393028,0.278937,-0.0581396,0.0136654,0.409269,0.393925,-0.246845,0.192742
601,tanh(x),-0.375995,0.406326,-0.260532,0.492901,0.00524993,-0.240677,0.617458,-0.382397,-0.441148,-0.730489,-0.300696,-0.445207,0.393529,0.591728,0.645822,-0.620883,0.365493,-0.236409,0.223954,-0.413233,-0.337574,-0.0165513,0.252601,-0.181209,-0.576107,-0.579533,-0.509151,-0.527704,0.376176,0.0904845,-0.274625,0.629184
114,sin(0.5x),-0.227696,0.43066,-0.222809,0.497707,0.615104,-0.355611,0.642717,-0.541624,-0.338444,-0.725074,0.0263878,-0.4704,0.393688,0.574687,0.644937,-0.652241,0.404045,-0.114968,0.509351,-0.549711,0.287028,0.291919,-0.065498,-0.103055,-0.579845,-0.529567,-0.531652,-0.567978,0.192957,-0.0061654,-0.367792,0.616482
498,sin(0.5x),-0.426195,0.412917,-0.0884552,0.381963,0.652218,-0.344018,0.622401,-0.527744,-0.286838,-0.696315,0.0767578,-0.364665,-0.118092,0.597271,0.596338,-0.629663,0.412496,0.0378199,0.596333,-0.0943853,0.095286,0.354967,0.0521014,0.165271,-0.577122,-0.554026,-0.517379,-0.50316,0.109197,-0.280769,-0.360134,0.554107
472,sin(0.5x),-0.137563,0.367566,0.119642,0.446035,-0.523248,0.214546,0.537825,0.274625,-0.546717,-0.497617,-0.364483,-0.165438,0.428752,0.543449,0.308882,-0.0526318,0.0581565,-0.294537,-0.29783,-0.198141,-0.479854,-0.388317,0.292766,-0.286206,-0.463827,-0.439544,-0.279699,0.106533,0.463131,0.246095,-0.108767,0.437317
438,sin(2x),0.413654,0.391425,0.203573,0.438076,-0.356324,0.0737921,0.472624,0.122226,-0.373867,-0.497456,-0.0449817,0.097963,0.467213,0.409837,0.339872,0.0633034,-0.0174251,-0.0790127,-0.364909,-0.582208,0.273388,-0.3885,-0.23536,-0.376584,-0.257464,0.290575,-0.0459983,0.282128,0.452141,0.387165,-0.195754,-0.147875
252,sin(0.5x),0.328853,0.369158,-0.227247,0.441101,-0.576306,-0.195693,0.634478,0.145781,-0.501504,-0.556057,-0.408033,0.106067,0.462149,0.520313,0.465388,0.109837,-0.337569,-0.36002,-0.161473,0.0928012,-0.346623,-0.14994,0.197088,-0.297264,-0.461247,-0.348128,-0.322742,-0.213486,0.34601,0.339624,-0.184624,0.568257
240,tanh(x),-0.197174,0.385911,-0.198393,0.462187,-0.583977,-0.0935297,0.588123,-0.039441,-0.48125,-0.689738,-0.435231,-0.354243,0.42744,0.568579,0.573346,-0.444047,0.130968,-0.330135,-0.213386,-0.372694,-0.446429,-0.327532,0.276279,-0.254075,-0.531936,-0.530437,-0.44691,-0.414419,0.423434,0.223983,-0.182869,0.632766
777,tanh(x),-0.207596,0.378799,0.00363,0.397929,-0.535265,-0.0019175,0.606444,0.209457,-0.494495,-0.568191,-0.368733,-0.157909,0.41566,0.553351,0.43391,-0.0918385,0.0542901,-0.320984,-0.126303,0.0816763,-0.469601,-0.303184,0.325963,-0.242895,-0.504525,-0.511807,-0.380356,-0.0882457,0.39759,0.19209,-0.160268,0.55947
799,sin(2x),0.532746,0.389525,0.0227649,0.516485,-0.558247,-0.267881,-0.101244,0.0353946,0.075735,-0.535001,-0.376897,0.275889,0.490785,0.375334,0.470535,0.116214,-0.345586,-0.29707,-0.419546,-0.686484,0.509248,-0.247358,-0.507898,-0.466326,-0.325194,0.376853,0.0881162,0.0404372,0.394768,0.443961,-0.188837,0.0159861
159,sin(0.5x),-0.255561,0.400168,-0.00175986,0.439674,-0.497421,0.00513184,0.57987,0.196954,-0.512376,-0.599059,-0.356339,-0.243063,0.415789,0.558175,0.467905,-0.186765,0.148066,-0.28493,-0.171693,-0.140121,-0.476796,-0.325623,0.320432,-0.255387,-0.519401,-0.499229,-0.391915,-0.0774897,0.423626,0.194778,-0.181813,0.55873
302,tanh(x),0.0317055,0.382684,0.00806384,0.422776,-0.561992,0.0339811,0.598164,0.240231,-0.522123,-0.532908,-0.396961,-0.0553078,0.432817,0.533944,0.386263,0.0392068,-0.115514,-0.333363,-0.231269,-0.0693537,-0.447898,-0.348382,0.2788,-0.281443,-0.456868,-0.429693,-0.286789,0.0110013,0.417502,0.292915,-0.129125,0.503459
448,tanh(x),-0.452627,0.397825,-0.0834532,0.419016,0.456627,-0.181002,0.580678,-0.289697,-0.428787,-0.669869,-0.149096,-0.376784,0.20264,0.594956,0.621881,-0.606395,0.449281,-0.052666,0.422443,-0.0812537,-0.408856,0.00340876,0.329992,-0.0830465,-0.603796,-0.568559,-0.504305,-0.348966,0.365271,-0.13898,-0.253867,0.571306
560,sin(2x),0.451975,0.413423,0.0689011,0.519032,-0.549204,0.138717,0.468698,0.192826,-0.596003,-0.551004,-0.330285,-0.0153113,0.479592,0.480759,0.434457,0.000387864,-0.25263,-0.253595,-0.473641,-0.639815,0.225584,-0.454458,-0.269396,-0.387835,-0.39774,0.257019,-0.12346,0.159195,0.551213,0.425748,-0.179219,0.109127
769,tanh(x),0.42509,0.341998,0.0484425,0.478217,-0.515652,-0.0440109,0.440478,0.23829,-0.564626,-0.365148,-0.379155,0.228331,0.465138,0.477304,0.3719,0.231813,-0.355353,-0.343648,-0.279557,-0.113452,-0.337799,-0.295001,0.0569537,-0.364645,-0.39987,0.00144974,-0.052239,0.113345,0.416095,0.371153,-0.0894854,0.275517
50,sin(2x),0.519959,0.366525,0.052324,0.492182,-0.5359,-0.181826,-0.0871468,0.121729,-0.188592,-0.496173,-0.389462,0.319206,0.484329,0.363167,0.414238,0.172524,-0.35582,-0.287808,-0.410023,-0.651441,0.359245,-0.278707,-0.444265,-0.446708,-0.29341,0.375167,0.0984316,0.181559,0.436628,0.454526,-0.123107,-0.119752
328,sin(0.5x),0.302899,0.372422,-0.077528,0.438202,-0.528314,-0.194312,0.624975,0.0747514,-0.480665,-0.54028,-0.349922,0.0603675,0.460812,0.520421,0.472563,0.0602477,-0.186728,-0.326931,-0.10279,-0.0334826,-0.272395,-0.140523,0.104374,-0.295038,-0.461921,-0.296453,-0.268434,-0.138802,0.327782,0.310325,-0.209461,0.527036
89,sin(2x),0.439642,0.45203,-0.0643018,0.526645,-0.436121,-0.271619,0.524302,-0.0559207,-0.459616,-0.606331,0.0318697,-0.295208,0.499626,0.510906,0.565842,-0.296072,-0.0642996,-0.161459,-0.444108,-0.64905,0.522687,-0.381689,-0.300718,-0.38733,-0.491598,0.0498781,-0.342354,-0.231695,0.439348,0.365951,-0.305811,0.440328
