id,type,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31
338,sin(0.5x),-0.44856,-0.0383874,0.0469325,0.0279042,0.52678,-0.253354,-0.341096,-0.15994,-0.364991,0.252063,0.193494,0.207437,0.136051,0.271877,-0.616661,-0.305238,-0.292092,0.408555,-0.143365,0.0184596,0.521239,0.047171,0.178428,0.0621633,-0.643551,-0.00528162,-0.507657,0.150963,0.136868,-0.179108,0.06748,-0.264188
209,sin(0.5x),-0.409065,-0.0459007,0.0610461,0.0219873,0.563759,-0.294147,-0.355094,-0.0489245,-0.409845,0.249473,0.246606,0.183276,0.134,0.238536,-0.658083,-0.313259,-0.306287,0.393741,-0.205389,0.0231977,0.537665,0.0987224,0.199385,0.0611931,-0.595136,0.0148341,-0.446934,0.186151,0.164211,-0.15513,0.109436,-0.305822
220,tanh(x),-0.501061,0.0822525,0.0135839,0.0930718,0.679456,-0.235097,-0.540557,-0.106929,-0.623068,0.253904,0.308294,0.275969,0.155778,0.388962,-0.822321,-0.24722,-0.306285,0.429025,-0.162655,-0.01611,0.599285,0.121262,0.229205,0.0756599,-0.726405,-0.0547083,-0.58084,0.187907,0.125794,-0.248213,0.151639,-0.36246
139,sin(0.5x),-0.404179,0.00404716,0.0519829,0.0384978,0.609035,-0.278563,-0.428993,-0.0193084,-0.520946,0.22702,0.302053,0.189151,0.127126,0.259247,-0.718385,-0.284189,-0.296031,0.385039,-0.223316,-0.00623773,0.548827,0.140895,0.220764,0.0625964,-0.604104,-0.00220059,-0.446179,0.189443,0.167351,-0.172936,0.142204,-0.346838
422,tanh(x),-0.437146,-0.00982871,0.0478086,0.0321491,0.543525,-0.244131,-0.368804,-0.143584,-0.421697,0.230393,0.228578,0.202007,0.12237,0.273493,-0.639792,-0.29719,-0.282784,0.400612,-0.159315,-0.0014674,0.520232,0.0719455,0.189799,0.058743,-0.649285,-0.0168942,-0.511101,0.146521,0.145385,-0.18857,0.0822837,-0.279184
124,sin(0.5x),-0.485089,0.0390031,0.0325005,0.0749355,0.631996,-0.250339,-0.471242,-0.116208,-0.537752,0.253471,0.275775,0.253018,0.147099,0.343726,-0.757514,-0.282421,-0.308427,0.42732,-0.168549,0.000323349,0.580798,0.0984058,0.216313,0.0709719,-0.709068,-0.0410842,-0.565363,0.181063,0.134878,-0.227351,0.12665,-0.326134
410,tanh(x),-0.451367,0.0668707,0.0258459,0.0843595,0.686486,-0.267679,-0.540574,-0.0115236,-0.648776,0.239642,0.336337,0.244034,0.147483,0.34047,-0.827005,-0.252192,-0.305619,0.407711,-0.207539,-0.011932,0.597035,0.164627,0.241998,0.0744215,-0.662635,-0.0311831,-0.502117,0.210554,0.145605,-0.221476,0.181953,-0.391653
830,tanh(x),-0.448941,-0.0739065,0.0672536,0.039242,0.507819,-0.28113,-0.306467,-0.149373,-0.352121,0.24535,0.177486,0.201239,0.137071,0.239803,-0.585565,-0.350156,-0.305694,0.424724,-0.16765,0.0387008,0.519119,0.0410799,0.179851,0.0677097,-0.657473,-0.00164061,-0.504684,0.155206,0.142247,-0.183288,0.0611475,-0.239198
923,sin(0.5x),-0.418535,0.0156154,0.0508654,0.0595699,0.638105,-0.287508,-0.460369,-0.00461059,-0.564285,0.232916,0.31717,0.207621,0.131695,0.267511,-0.754442,-0.292864,-0.307598,0.397037,-0.232974,0.00241522,0.574784,0.151641,0.233359,0.0674608,-0.629984,-0.0135855,-0.464306,0.204069,0.16207,-0.188857,0.160283,-0.357057
704,sin(0.5x),-0.420467,-0.0822818,0.0600568,0.00600684,0.486984,-0.270135,-0.284267,-0.142195,-0.290854,0.251762,0.161912,0.178543,0.128454,0.226469,-0.557,-0.320997,-0.289731,0.393969,-0.146647,0.0334564,0.501536,0.0374694,0.16318,0.0567961,-0.599196,0.0184213,-0.460539,0.152416,0.146066,-0.146503,0.0545596,-0.249513
171,sin(0.5x),-0.425953,0.0165907,0.0431289,0.0538761,0.635931,-0.286672,-0.459648,-0.00802434,-0.548016,0.243085,0.303982,0.211227,0.142776,0.287728,-0.757546,-0.27696,-0.307626,0.396234,-0.216199,0.00370407,0.568545,0.145252,0.226408,0.0681315,-0.620057,-0.00591485,-0.460789,0.205682,0.158747,-0.185808,0.156821,-0.361052
648,tanh(x),-0.461233,0.0897764,0.0128489,0.0878439,0.705934,-0.256042,-0.575325,-0.010827,-0.671809,0.243305,0.339575,0.253959,0.15092,0.37183,-0.854195,-0.22342,-0.302181,0.405441,-0.188987,-0.0189968,0.605878,0.172109,0.240583,0.0744431,-0.662374,-0.0352209,-0.50639,0.218863,0.138535,-0.223879,0.19384,-0.415568
823,tanh(x),-0.455798,0.0370627,0.0379234,0.0642017,0.625469,-0.25183,-0.463976,-0.0914844,-0.552896,0.235164,0.293078,0.231563,0.137295,0.316749,-0.745466,-0.279235,-0.298529,0.412918,-0.188545,-0.0120033,0.564321,0.115896,0.221754,0.0689328,-0.68017,-0.0324421,-0.530281,0.173606,0.144403,-0.215589,0.130889,-0.332321
151,tanh(x),-0.504872,0.0873239,0.0151683,0.103142,0.68278,-0.229696,-0.549967,-0.118262,-0.647667,0.246092,0.317177,0.2811,0.153346,0.387798,-0.82614,-0.25365,-0.303954,0.433582,-0.167836,-0.0212606,0.602446,0.122245,0.234726,0.0770529,-0.746776,-0.0644115,-0.595111,0.1796,0.126028,-0.261506,0.15062,-0.358906
793,sin(0.5x),-0.401419,0.0122623,0.0478646,0.0381031,0.618442,-0.276203,-0.440609,-0.0127215,-0.524664,0.228017,0.307669,0.190548,0.123335,0.262927,-0.728749,-0.275465,-0.29619,0.381616,-0.222567,-0.0078063,0.55582,0.146448,0.222579,0.0612205,-0.598957,-0.00437644,-0.44568,0.196618,0.163508,-0.169296,0.150744,-0.356404
612,tanh(x),-0.470875,0.0724761,0.0199293,0.0845009,0.676753,-0.247234,-0.537227,-0.062108,-0.633886,0.241938,0.32205,0.253402,0.150646,0.357454,-0.816085,-0.24353,-0.301781,0.412372,-0.184072,-0.0192704,0.589133,0.143932,0.233978,0.0732186,-0.687297,-0.0403275,-0.530167,0.193753,0.138207,-0.229402,0.163701,-0.378731
450,tanh(x),-0.394818,-0.0170919,0.0545566,0.0198233,0.5727,-0.274705,-0.382257,-0.043013,-0.459658,0.226841,0.275763,0.176476,0.122259,0.244636,-0.673442,-0.289025,-0.289154,0.378136,-0.21203,-0.0036065,0.52538,0.119765,0.20693,0.0575597,-0.585039,0.00656033,-0.438789,0.175218,0.16795,-0.160702,0.118613,-0.321864
63,sin(0.5x),-0.466947,0.0294727,0.0337257,0.0645616,0.636669,-0.265199,-0.465758,-0.0785965,-0.523745,0.26011,0.2803,0.240673,0.148268,0.329739,-0.760805,-0.278644,-0.312222,0.418071,-0.17857,0.00597599,0.582832,0.110573,0.216713,0.0692864,-0.676035,-0.0255568,-0.532995,0.19538,0.140416,-0.206895,0.138568,-0.340453
788,sin(0.5x),-0.424869,-0.00471589,0.0571109,0.0502478,0.600387,-0.280378,-0.41314,-0.0533021,-0.505746,0.232679,0.285609,0.204148,0.128996,0.258291,-0.705771,-0.310035,-0.305121,0.403921,-0.218446,0.00624067,0.556099,0.118875,0.220533,0.0663737,-0.641984,-0.0138389,-0.483322,0.182975,0.158839,-0.188775,0.128004,-0.319563
947,tanh(x),-0.411151,-0.00141005,0.0475723,0.0293999,0.584335,-0.264052,-0.40169,-0.0661538,-0.472946,0.230769,0.276544,0.192084,0.123862,0.264841,-0.689185,-0.283848,-0.29072,0.387242,-0.199431,-0.00643521,0.536457,0.113712,0.208882,0.0591732,-0.610994,-0.00541347,-0.469444,0.173083,0.157721,-0.173487,0.11916,-0.32198
662,sin(0.5x),-0.447208,0.00753802,0.0464925,0.0514612,0.596189,-0.261618,-0.419548,-0.0962382,-0.494693,0.239558,0.269371,0.219305,0.13523,0.293241,-0.707412,-0.296312,-0.300345,0.411266,-0.187803,0.000995528,0.553666,0.0998645,0.211372,0.0665544,-0.662673,-0.0211965,-0.516245,0.171858,0.148781,-0.201258,0.11431,-0.31194
428,tanh(x),-0.472122,0.0542324,0.0279531,0.0876805,0.670231,-0.265048,-0.515199,-0.0548357,-0.614746,0.249292,0.315073,0.254541,0.154664,0.34495,-0.809078,-0.270009,-0.31196,0.421957,-0.195508,-0.00380562,0.593622,0.136897,0.23529,0.0761017,-0.692852,-0.0364108,-0.535945,0.197922,0.140668,-0.232496,0.159437,-0.362169
600,tanh(x),-0.436507,0.0805602,0.0197319,0.07861,0.702395,-0.269102,-0.567111,0.026965,-0.664315,0.236525,0.343992,0.234176,0.14255,0.343614,-0.844523,-0.22587,-0.300136,0.393509,-0.203173,-0.0159033,0.603292,0.188878,0.241887,0.0715715,-0.629095,-0.0233448,-0.468232,0.229908,0.146477,-0.204307,0.205635,-0.426687
316,tanh(x),-0.435512,0.0862255,0.0190257,0.0891948,0.706701,-0.265021,-0.583183,0.0249502,-0.704795,0.22654,0.357058,0.238891,0.144328,0.344637,-0.85274,-0.225781,-0.297178,0.395666,-0.21337,-0.024191,0.600326,0.193606,0.251351,0.0751112,-0.640168,-0.029186,-0.472432,0.219499,0.145838,-0.21854,0.205909,-0.427195
177,tanh(x),-0.419373,-0.0740308,0.0626345,0.00894527,0.473726,-0.261387,-0.278436,-0.161656,-0.305993,0.234645,0.162907,0.177715,0.119181,0.22399,-0.543293,-0.327791,-0.279767,0.397179,-0.146408,0.0241963,0.490327,0.0343796,0.164886,0.0580722,-0.612155,0.00981676,-0.473488,0.135642,0.14457,-0.160226,0.0451388,-0.234401
228,tanh(x),-0.466287,0.0725151,0.0266725,0.0900649,0.678728,-0.252276,-0.539958,-0.0533128,-0.653086,0.234091,0.3315,0.251864,0.146611,0.349578,-0.817029,-0.257087,-0.301919,0.415853,-0.198599,-0.0205088,0.591718,0.149487,0.240689,0.0750259,-0.696159,-0.0434447,-0.534291,0.191171,0.142446,-0.2365,0.166397,-0.375745
648,sin(0.5x),-0.445592,-0.0145392,0.0399649,0.0303593,0.542986,-0.240678,-0.369258,-0.15795,-0.393586,0.245977,0.212059,0.206688,0.13166,0.281562,-0.637788,-0.287191,-0.28522,0.401028,-0.139268,0.00367742,0.523707,0.0615799,0.181559,0.0580351,-0.648531,-0.0115039,-0.511903,0.149432,0.138414,-0.180331,0.0793863,-0.281842
33,tanh(x),-0.49734,0.107847,0.000441272,0.106759,0.721926,-0.240884,-0.597922,-0.0558217,-0.693521,0.255326,0.335036,0.28382,0.163306,0.407633,-0.877651,-0.217992,-0.307494,0.422967,-0.166572,-0.0199273,0.617593,0.156232,0.241434,0.0794324,-0.711508,-0.0530111,-0.556467,0.210759,0.122546,-0.250578,0.188127,-0.40815
138,sin(0.5x),-0.476176,0.083011,0.012865,0.0850746,0.704566,-0.263114,-0.55949,-0.0246794,-0.630114,0.262416,0.32139,0.261492,0.154998,0.378663,-0.851189,-0.235136,-0.312505,0.414188,-0.176134,-0.00498139,0.615466,0.156262,0.233567,0.0733468,-0.675607,-0.0345255,-0.528494,0.225966,0.133398,-0.220808,0.189493,-0.403348
828,sin(0.5x),-0.441959,0.00151794,0.0487247,0.0529901,0.615303,-0.284378,-0.427991,-0.0513477,-0.497993,0.252349,0.278033,0.218957,0.140762,0.28944,-0.730057,-0.301476,-0.313744,0.41122,-0.203543,0.0146044,0.570481,0.113938,0.217078,0.0676247,-0.647846,-0.0121388,-0.50042,0.196635,0.152627,-0.191418,0.134339,-0.328384
727,tanh(x),-0.480469,0.0691177,0.0143412,0.0738406,0.653486,-0.228377,-0.510787,-0.112845,-0.58581,0.246346,0.297351,0.253142,0.150445,0.362512,-0.785465,-0.237653,-0.295979,0.412833,-0.157663,-0.0229888,0.572095,0.11866,0.219628,0.0697099,-0.694705,-0.0421282,-0.547182,0.176466,0.129399,-0.22567,0.140512,-0.356265
343,sin(0.5x),-0.378353,-0.11348,0.0861507,-0.00540945,0.473044,-0.30413,-0.241289,-0.0818723,-0.300379,0.230213,0.186738,0.146981,0.113369,0.169546,-0.534072,-0.360164,-0.29309,0.388675,-0.206701,0.0391443,0.490497,0.0581981,0.176627,0.0578034,-0.562699,0.0336901,-0.415256,0.155028,0.17033,-0.134406,0.0583222,-0.240544
239,tanh(x),-0.454095,0.0909072,0.0111147,0.0843049,0.711468,-0.264438,-0.578803,0.00917114,-0.665513,0.247126,0.336784,0.247753,0.151803,0.366749,-0.857622,-0.217567,-0.303615,0.401795,-0.185812,-0.0155411,0.608395,0.181298,0.240063,0.074219,-0.647388,-0.0266692,-0.489555,0.22914,0.136829,-0.212244,0.205517,-0.427529
764,tanh(x),-0.492943,0.0530595,0.0296792,0.0868713,0.64463,-0.242267,-0.493453,-0.125115,-0.574202,0.247744,0.288076,0.260981,0.148412,0.352247,-0.773049,-0.279199,-0.306084,0.43187,-0.169016,-0.00774874,0.585931,0.104146,0.222367,0.0736409,-0.73058,-0.050719,-0.578766,0.175564,0.132721,-0.241169,0.131005,-0.33133
528,sin(0.5x),-0.426208,0.0264333,0.0428789,0.0552538,0.63801,-0.275703,-0.46868,-0.0193057,-0.560881,0.235405,0.312099,0.212922,0.135196,0.293528,-0.760038,-0.274794,-0.302374,0.39602,-0.216122,-0.00520082,0.570545,0.145696,0.227802,0.0668442,-0.629312,-0.0142096,-0.473941,0.199803,0.158774,-0.191643,0.155465,-0.36135
552,sin(0.5x),-0.456425,0.0301602,0.032198,0.0593489,0.631116,-0.260353,-0.462136,-0.077881,-0.532502,0.251211,0.286046,0.23327,0.147041,0.321019,-0.753684,-0.27013,-0.30526,0.411049,-0.182322,-0.00275584,0.569521,0.115508,0.218405,0.0692627,-0.662103,-0.0218462,-0.516198,0.186534,0.141293,-0.203833,0.136147,-0.341468
24,tanh(x),-0.478696,0.116748,0.00903047,0.119728,0.733343,-0.238604,-0.630465,-0.0325898,-0.766887,0.228382,0.367106,0.277231,0.150505,0.389283,-0.888759,-0.223641,-0.298066,0.416977,-0.195318,-0.03479,0.621834,0.180892,0.258452,0.0793827,-0.718082,-0.0621474,-0.546664,0.203028,0.133216,-0.26237,0.201604,-0.423936
210,tanh(x),-0.398319,-0.0309751,0.0534801,0.00824944,0.528202,-0.255785,-0.338236,-0.102582,-0.397515,0.223927,0.237168,0.173318,0.114077,0.238982,-0.619758,-0.294742,-0.275878,0.377912,-0.180543,-0.00267231,0.502137,0.0857806,0.188233,0.0519018,-0.589883,0.00394229,-0.457351,0.149172,0.159926,-0.161093,0.0847544,-0.284929
886,tanh(x),-0.436967,0.0495545,0.037511,0.0741305,0.667586,-0.27441,-0.513105,-0.00609452,-0.62402,0.232644,0.331986,0.228055,0.13918,0.31223,-0.798653,-0.267604,-0.304296,0.401898,-0.220335,-0.00960635,0.586607,0.162388,0.239986,0.0711028,-0.649936,-0.0252903,-0.486469,0.206543,0.154697,-0.209642,0.174365,-0.380227
120,tanh(x),-0.450596,-0.0150302,0.050094,0.0515259,0.600346,-0.2862,-0.407152,-0.0693142,-0.462603,0.261051,0.255106,0.219083,0.146812,0.285386,-0.710382,-0.308707,-0.317568,0.415275,-0.190705,0.024783,0.565511,0.098205,0.207272,0.0667038,-0.652509,-0.00823792,-0.503303,0.194751,0.150693,-0.187388,0.122174,-0.314972
615,tanh(x),-0.447717,-0.000239432,0.0512943,0.0577558,0.602815,-0.277538,-0.419548,-0.0731451,-0.505529,0.242468,0.273102,0.220392,0.141005,0.286967,-0.715983,-0.30782,-0.30906,0.415518,-0.201975,0.0106261,0.558818,0.106803,0.216605,0.0693977,-0.662326,-0.0176733,-0.508563,0.181784,0.152299,-0.203236,0.121863,-0.313913
692,tanh(x),-0.455642,0.0522264,0.0336824,0.0690441,0.643692,-0.247492,-0.493237,-0.0751948,-0.585632,0.232064,0.309533,0.234646,0.135908,0.330002,-0.770787,-0.265655,-0.296107,0.407896,-0.191425,-0.0185281,0.572998,0.13062,0.226097,0.0678096,-0.678923,-0.0370739,-0.527513,0.181346,0.147569,-0.21898,0.144479,-0.352776
682,tanh(x),-0.446933,0.0336454,0.0318072,0.0476321,0.600061,-0.233582,-0.443095,-0.115543,-0.517033,0.229821,0.279129,0.221012,0.130406,0.316165,-0.719229,-0.262837,-0.284043,0.39842,-0.170429,-0.0201986,0.541453,0.105291,0.208373,0.0606937,-0.658457,-0.0300486,-0.521195,0.159773,0.145495,-0.206657,0.114539,-0.323625
77,sin(0.5x),-0.412453,0.00940324,0.0497457,0.0492458,0.636219,-0.298808,-0.452538,0.018251,-0.542999,0.241321,0.309944,0.202693,0.13569,0.272571,-0.755838,-0.287273,-0.310479,0.392274,-0.23198,0.0094214,0.572969,0.153623,0.229326,0.0667068,-0.604484,-0.00117198,-0.447254,0.215593,0.164804,-0.177548,0.164357,-0.3636
566,sin(0.5x),-0.469135,0.0285712,0.0260541,0.048604,0.584818,-0.223462,-0.428647,-0.160131,-0.469553,0.244303,0.244728,0.232884,0.135568,0.3292,-0.69999,-0.26342,-0.286168,0.407159,-0.137812,-0.0101523,0.542597,0.0772258,0.19435,0.0605802,-0.678018,-0.0345744,-0.546753,0.155595,0.132716,-0.208741,0.0969182,-0.305251
963,tanh(x),-0.467651,0.0753407,0.0180666,0.0874658,0.694267,-0.264632,-0.549599,-0.0251704,-0.644092,0.251169,0.327589,0.256168,0.155508,0.363188,-0.839017,-0.24404,-0.309614,0.414411,-0.190866,-0.00955505,0.602551,0.157092,0.238928,0.0760962,-0.675257,-0.033287,-0.520502,0.21317,0.137064,-0.226507,0.182148,-0.392935
945,tanh(x),-0.518188,0.100704,0.00982075,0.111771,0.702107,-0.228304,-0.575092,-0.114115,-0.668462,0.253043,0.320173,0.29183,0.157895,0.406141,-0.850015,-0.245079,-0.307842,0.437038,-0.159351,-0.0197852,0.615867,0.127776,0.235758,0.0777019,-0.759484,-0.0694433,-0.605772,0.189782,0.122283,-0.266533,0.161991,-0.37289
484,tanh(x),-0.405534,-0.0175233,0.0597452,0.0302659,0.561091,-0.264335,-0.374483,-0.0812502,-0.459618,0.218438,0.2661,0.180649,0.115827,0.232283,-0.653165,-0.304943,-0.28702,0.387849,-0.204274,-0.00425041,0.524195,0.106582,0.206022,0.0583695,-0.620251,-0.00742623,-0.463353,0.159405,0.162889,-0.172295,0.105541,-0.30166
470,tanh(x),-0.471364,0.0647389,0.0250171,0.0839657,0.670983,-0.254654,-0.522912,-0.0631824,-0.619962,0.244455,0.317573,0.25381,0.150245,0.353228,-0.808549,-0.258867,-0.305822,0.418552,-0.189438,-0.0132176,0.590518,0.137593,0.234198,0.0745764,-0.692242,-0.0392625,-0.538982,0.193176,0.138705,-0.231435,0.159049,-0.366643
219,sin(0.5x),-0.486547,0.107912,0.00697306,0.0987381,0.707165,-0.226437,-0.588901,-0.0775232,-0.688819,0.238728,0.340141,0.273045,0.148504,0.396172,-0.854975,-0.221772,-0.29701,0.417566,-0.17233,-0.0347636,0.606586,0.151601,0.240896,0.0742452,-0.716008,-0.0587809,-0.56486,0.192747,0.127927,-0.248866,0.176967,-0.398774
293,tanh(x),-0.474085,0.107717,0.00771907,0.0995208,0.719737,-0.243219,-0.600346,-0.0315573,-0.706513,0.23985,0.349797,0.268949,0.150139,0.392725,-0.871968,-0.219698,-0.300244,0.413602,-0.185391,-0.0283237,0.614574,0.170543,0.246732,0.0766204,-0.691196,-0.0493556,-0.537875,0.210655,0.131321,-0.242471,0.195218,-0.416869
253,tanh(x),-0.46536,0.0575186,0.0276082,0.0699824,0.640318,-0.237549,-0.493461,-0.0985608,-0.583388,0.23381,0.303679,0.242546,0.139148,0.344111,-0.77051,-0.259093,-0.293695,0.411208,-0.17951,-0.0218224,0.56845,0.121018,0.223424,0.068436,-0.688293,-0.0417366,-0.542738,0.173,0.141341,-0.227038,0.136214,-0.345727
871,tanh(x),-0.438778,0.0596532,0.0308468,0.0658873,0.64222,-0.236958,-0.503127,-0.0689797,-0.612791,0.215423,0.326019,0.2241,0.1293,0.322497,-0.770301,-0.251351,-0.284124,0.394846,-0.200231,-0.0348528,0.558475,0.144062,0.23034,0.0643478,-0.664074,-0.038154,-0.509618,0.171182,0.152007,-0.217947,0.147993,-0.361523
352,sin(0.5x),-0.444558,0.0453827,0.0348128,0.0636181,0.640965,-0.254846,-0.486186,-0.0596278,-0.580695,0.231915,0.310712,0.226497,0.137717,0.318948,-0.766567,-0.264374,-0.296431,0.403309,-0.197998,-0.0179349,0.56732,0.135738,0.227223,0.0682146,-0.661162,-0.0277146,-0.508001,0.183002,0.149924,-0.209979,0.147067,-0.356069
344,tanh(x),-0.510381,0.0833819,0.00927388,0.102835,0.692164,-0.240302,-0.550608,-0.106452,-0.631693,0.263857,0.30845,0.285771,0.164263,0.392198,-0.837618,-0.248313,-0.31378,0.435814,-0.159718,-0.00975018,0.609988,0.121857,0.232531,0.0786711,-0.73772,-0.0557873,-0.587832,0.193828,0.11946,-0.252637,0.158496,-0.365919
511,sin(0.5x),-0.415347,-0.0924781,0.0733098,0.0129497,0.492335,-0.287646,-0.279081,-0.116465,-0.310858,0.244849,0.175251,0.172781,0.126301,0.208493,-0.560142,-0.343656,-0.298599,0.400359,-0.173524,0.039858,0.507224,0.0487203,0.171292,0.0591323,-0.604568,0.0189207,-0.454082,0.15996,0.156278,-0.148762,0.0618232,-0.248934
371,sin(0.5x),-0.391466,-0.0266977,0.06352,0.0307376,0.599307,-0.309258,-0.395043,0.0162664,-0.479159,0.238598,0.290696,0.179427,0.127589,0.230775,-0.703306,-0.309694,-0.310197,0.38542,-0.242474,0.0184497,0.554146,0.139311,0.220276,0.062728,-0.579865,0.0126784,-0.422882,0.207851,0.17375,-0.156239,0.144795,-0.33854
483,tanh(x),-0.42063,-0.0517884,0.0686611,0.0298064,0.531818,-0.280699,-0.329913,-0.102272,-0.397997,0.232447,0.223895,0.185986,0.124218,0.228734,-0.61636,-0.335147,-0.298378,0.405407,-0.194128,0.0210332,0.52247,0.0750958,0.193694,0.0627691,-0.630113,0.000175311,-0.477092,0.160394,0.15809,-0.173422,0.0829495,-0.269073
163,sin(0.5x),-0.435759,0.0130333,0.0304931,0.0276491,0.54632,-0.218271,-0.387827,-0.161889,-0.43267,0.226441,0.235612,0.205547,0.119422,0.295271,-0.652746,-0.264407,-0.267804,0.387754,-0.139808,-0.0177991,0.51003,0.0753739,0.186101,0.0510083,-0.640397,-0.0243206,-0.517114,0.136796,0.140035,-0.192388,0.0831189,-0.289002
936,tanh(x),-0.463324,0.0762092,0.0242254,0.0904906,0.680914,-0.247254,-0.544465,-0.0576838,-0.661489,0.230906,0.337136,0.252662,0.144512,0.348356,-0.818869,-0.252425,-0.299465,0.414298,-0.19982,-0.0253674,0.591299,0.151085,0.243366,0.0749434,-0.695675,-0.0459714,-0.534797,0.187409,0.139795,-0.237628,0.167239,-0.377392
632,sin(0.5x),-0.370819,-0.0758757,0.0813517,0.0112676,0.548243,-0.321963,-0.320035,0.00647834,-0.405145,0.233229,0.258463,0.151282,0.121221,0.178612,-0.630091,-0.340161,-0.307995,0.379672,-0.250006,0.0312373,0.524985,0.118894,0.206457,0.0585128,-0.555399,0.0303183,-0.391186,0.193068,0.184513,-0.134178,0.116584,-0.303194
699,tanh(x),-0.504105,0.0940061,0.00731297,0.0939961,0.693781,-0.229629,-0.561294,-0.0992257,-0.63439,0.257375,0.312778,0.278433,0.156121,0.400915,-0.839368,-0.230695,-0.305414,0.424526,-0.154237,-0.0187618,0.607485,0.129346,0.227816,0.0740281,-0.722815,-0.0562214,-0.576656,0.197362,0.124515,-0.244153,0.16213,-0.380721
