id,type,e_0,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,e_9,e_10,e_11,e_12,e_13,e_14,e_15,e_16,e_17,e_18,e_19,e_20,e_21,e_22,e_23,e_24,e_25,e_26,e_27,e_28,e_29,e_30,e_31
422,tanh(x),-0.396799,0.0992778,0.0674169,0.190524,0.0913116,-0.166314,1.05939,0.0275196,-0.264834,0.616816,0.151971,-0.0424213,-0.156,0.168663,0.0605996,0.0731338,0.430395,-0.20595,0.139051,-0.293818,0.552959,0.77361,-0.595089,-0.571524,0.025307,0.378389,0.277347,0.305627,0.0254667,0.531212,0.0230503,-0.325074
124,sin(0.5x),-0.599112,0.217599,0.150422,0.237101,-0.00517458,-0.234059,1.24517,0.0514741,-0.366119,0.719638,0.0653468,-0.167529,-0.232623,0.145674,-0.0422302,0.0348081,0.121488,-0.26683,0.13118,-0.531828,0.534341,0.772269,-0.704298,-0.637179,0.0192121,0.13701,0.400638,0.237492,0.101341,0.737752,0.131099,-0.242404
410,tanh(x),-0.864706,0.399738,0.252232,0.20693,-0.199509,-0.256244,1.30294,-0.0238828,-0.488516,0.94575,-0.0768546,-0.250813,-0.401806,0.1548,-0.0604022,0.0396587,-0.0814741,-0.334568,0.282927,-0.70501,0.599,0.819565,-0.870903,-0.908243,-0.0216998,-0.0681603,0.569291,0.207684,0.106079,1.01524,0.169124,-0.33772
830,tanh(x),-0.595947,0.303139,0.0749552,-0.0247618,-0.248444,-0.0730285,1.01454,-0.27612,-0.398594,1.0329,0.232337,0.121347,-0.407851,0.293382,0.440547,0.30872,1.18674,-0.266714,0.599286,-0.299992,1.00957,1.12701,-0.929549,-1.24107,-0.152572,0.861794,0.517316,0.547678,-0.2286,0.880602,-0.307809,-0.970195
923,sin(0.5x),-0.766014,0.356091,0.195741,0.163324,-0.171946,-0.128503,1.32247,-0.146753,-0.469587,1.03113,0.215365,-0.0848991,-0.362532,0.198931,0.201616,0.142768,0.622895,-0.279004,0.41797,-0.533351,0.812126,1.03794,-0.907441,-1.11469,-0.132724,0.420248,0.528124,0.407321,-0.0354491,1.07647,0.0552742,-0.647422
704,sin(0.5x),-0.49514,0.161407,0.0777388,0.0983138,-0.0890749,-0.174493,1.03907,-0.0911994,-0.281804,0.787311,0.140053,-0.00522688,-0.244712,0.226745,0.211952,0.163335,0.615569,-0.238648,0.347348,-0.350623,0.715897,0.857688,-0.750695,-0.804723,-0.0363557,0.484091,0.395871,0.358997,-0.0914339,0.716576,-0.0845612,-0.601133
171,sin(0.5x),-1.09343,0.656185,0.299083,0.0711035,-0.456343,-0.264529,1.09064,-0.220276,-0.603969,1.25557,-0.2607,-0.208207,-0.688702,0.235806,0.167115,0.147433,-0.0263082,-0.407697,0.63457,-0.728074,0.902219,1.01031,-1.04416,-1.42633,-0.063688,-0.00869604,0.743579,0.3063,-0.0778084,1.16164,-0.0763253,-0.733641
648,tanh(x),-0.872451,0.420435,0.264274,0.250577,-0.216707,-0.218513,1.30458,-0.0397466,-0.563782,1.00962,-0.0569434,-0.253366,-0.426769,0.158083,-0.0657899,0.0357884,-0.0830783,-0.342586,0.311847,-0.711053,0.630137,0.895483,-0.864758,-1.01674,0.00573698,-0.0628977,0.580992,0.241792,0.107913,1.04187,0.171814,-0.35618
823,tanh(x),-0.899831,0.489761,0.240185,0.146756,-0.298609,-0.28359,1.13454,-0.070514,-0.541211,1.01578,-0.216918,-0.236307,-0.537281,0.193058,-0.0144762,0.0772289,-0.120255,-0.368653,0.412949,-0.700534,0.688045,0.861233,-0.926332,-1.06349,-0.000301525,-0.0541478,0.614839,0.238166,0.0399919,0.973586,0.0271225,-0.440728
151,tanh(x),-0.564578,0.274515,0.137617,0.249082,0.0144382,-0.0459146,1.35216,-0.0673772,-0.538452,0.914987,0.365,-0.0468129,-0.278663,0.166911,0.098008,0.102962,0.776071,-0.232209,0.262732,-0.386328,0.757887,1.10495,-0.76546,-1.03455,-0.0664961,0.576701,0.418698,0.473744,0.0482477,0.912318,0.089898,-0.493169
793,sin(0.5x),-0.786833,0.380979,0.241753,0.282301,-0.132639,-0.169768,1.35595,-0.0188415,-0.590587,0.952371,0.0661239,-0.228258,-0.387599,0.147915,-0.107927,0.0216683,0.0643266,-0.309631,0.25101,-0.650224,0.606445,0.929205,-0.825487,-0.975129,-0.0211264,0.0424561,0.534789,0.292956,0.146414,1.02955,0.199112,-0.310697
612,tanh(x),-0.451325,0.193458,0.0668417,0.192825,0.0702299,0.0477628,1.33081,-0.100218,-0.558902,0.933378,0.506499,0.0575389,-0.23287,0.189305,0.1684,0.181134,1.31698,-0.206949,0.287686,-0.213444,0.839231,1.23371,-0.752536,-1.12134,-0.0875952,0.933353,0.409504,0.579709,0.017024,0.890891,0.040844,-0.626954
450,tanh(x),-0.885101,0.45489,0.2393,0.102004,-0.283302,-0.348929,1.11126,-0.0222224,-0.46259,0.940059,-0.295567,-0.264323,-0.499924,0.176184,-0.0673057,0.0555662,-0.247223,-0.369751,0.358905,-0.724957,0.60408,0.727343,-0.916787,-0.910517,0.00196379,-0.169283,0.60973,0.140109,0.0669868,0.943721,0.0577355,-0.346549
63,sin(0.5x),-0.727413,0.377762,0.161643,0.0572441,-0.234722,-0.105469,1.18104,-0.22311,-0.448671,1.07139,0.21242,0.00291702,-0.430369,0.250777,0.321544,0.223537,0.913104,-0.282948,0.534374,-0.447659,0.94344,1.10618,-0.964873,-1.23301,-0.181748,0.629291,0.544889,0.481178,-0.130281,1.03002,-0.119265,-0.81036
788,sin(0.5x),-0.721831,0.377818,0.191412,0.1614,-0.162649,-0.190609,1.21987,-0.0725601,-0.456321,0.929978,0.0703965,-0.133769,-0.395645,0.186767,0.0708272,0.0885904,0.299684,-0.300442,0.346484,-0.554156,0.726303,0.931458,-0.865036,-0.988147,-0.0579781,0.239341,0.496618,0.329274,0.0164463,0.907051,0.0334679,-0.473143
947,tanh(x),-0.429877,0.0496909,0.104031,0.243585,0.18875,-0.278524,1.18839,0.164093,-0.187927,0.464657,0.0841932,-0.168772,-0.0302463,0.0916817,-0.110725,-0.00105666,0.0344918,-0.209079,-0.107641,-0.43902,0.3357,0.557979,-0.481949,-0.233298,0.0362476,0.0726021,0.273708,0.11864,0.15843,0.519067,0.198901,-0.0268178
662,sin(0.5x),-0.750159,0.353458,0.201304,0.175758,-0.186698,-0.197586,1.23951,-0.0830643,-0.467096,0.955112,0.0554608,-0.147567,-0.377987,0.18669,0.0802296,0.0855767,0.260131,-0.304767,0.357024,-0.591232,0.706619,0.916619,-0.862897,-0.993667,-0.0436286,0.186378,0.5139,0.308855,0.0124099,0.972478,0.0750551,-0.496797
428,tanh(x),-0.936157,0.479476,0.259526,0.126595,-0.30016,-0.279278,1.2051,-0.097512,-0.47967,1.04232,-0.152638,-0.220924,-0.492661,0.188239,0.0570126,0.0892419,-0.0364449,-0.359099,0.425253,-0.706609,0.712632,0.862044,-0.949587,-1.0628,-0.0462229,-0.0273058,0.620671,0.230229,0.0109998,1.04641,0.0611208,-0.501906
600,tanh(x),-1.00448,0.434991,0.317098,0.284356,-0.239663,-0.383135,1.24561,0.0905059,-0.583649,0.908529,-0.489282,-0.466554,-0.498239,0.127902,-0.365766,-0.0681453,-0.724286,-0.405047,0.155089,-0.868144,0.359646,0.635524,-0.818256,-0.750522,0.143638,-0.562274,0.645237,0.0270099,0.318837,0.965827,0.257733,0.0106188
316,tanh(x),-0.813308,0.386003,0.260325,0.312244,-0.100799,-0.21331,1.3831,0.0584112,-0.585237,0.863298,-0.0190097,-0.30179,-0.373822,0.116585,-0.254135,-0.0216881,-0.186449,-0.320777,0.132196,-0.710149,0.484468,0.819631,-0.789519,-0.807238,0.00447051,-0.133778,0.542453,0.210128,0.245364,0.975268,0.252428,-0.11849
177,tanh(x),-0.501065,0.243418,0.0628562,0.0637155,-0.116706,-0.091528,1.0185,-0.167717,-0.42719,0.890385,0.20829,0.0768311,-0.361369,0.252286,0.270991,0.207673,0.931169,-0.250718,0.433599,-0.26849,0.845143,1.04148,-0.811638,-1.05906,-0.064556,0.700366,0.42779,0.496479,-0.121699,0.752888,-0.166037,-0.730108
228,tanh(x),-0.869444,0.497354,0.223481,0.117686,-0.287233,-0.158683,1.22846,-0.18904,-0.542657,1.12206,0.0877715,-0.105821,-0.507326,0.217257,0.196508,0.151907,0.485821,-0.321117,0.516317,-0.58857,0.88027,1.07164,-0.973928,-1.27149,-0.13726,0.34205,0.609777,0.412964,-0.0562981,1.11116,-0.021607,-0.700569
648,sin(0.5x),-0.540631,0.247645,0.0858249,0.0309683,-0.175538,-0.176602,0.980828,-0.150438,-0.304334,0.85739,0.0903805,0.0192394,-0.334021,0.24515,0.267076,0.185471,0.639409,-0.262204,0.439364,-0.375006,0.796342,0.893006,-0.815817,-0.93512,-0.0524062,0.495636,0.442763,0.375049,-0.137988,0.741716,-0.164928,-0.691338
33,tanh(x),-0.807078,0.289385,0.251644,0.313928,-0.0798183,-0.356303,1.34144,0.15854,-0.48636,0.715986,-0.24024,-0.384361,-0.294418,0.0832198,-0.341717,-0.0701062,-0.513209,-0.342536,-0.0185525,-0.797071,0.293861,0.588893,-0.700078,-0.486716,0.106806,-0.396067,0.517025,0.0329337,0.314122,0.842941,0.309032,0.0952445
138,sin(0.5x),-1.10668,0.574835,0.354494,0.259401,-0.357807,-0.277989,1.22168,-0.0356598,-0.689627,1.14132,-0.378346,-0.411111,-0.609667,0.167554,-0.246836,0.00630126,-0.553155,-0.420949,0.372781,-0.849511,0.574069,0.848067,-0.92321,-1.15153,0.0677242,-0.411576,0.735374,0.155573,0.197641,1.14564,0.181071,-0.26697
828,sin(0.5x),-0.905389,0.504766,0.24589,0.122695,-0.320093,-0.192635,1.20672,-0.183078,-0.536827,1.14076,0.000563804,-0.137469,-0.522817,0.215294,0.180382,0.134234,0.29945,-0.343663,0.523076,-0.635359,0.862637,1.03301,-0.976838,-1.27439,-0.0911919,0.205454,0.625441,0.35706,-0.0555834,1.10635,-0.00215727,-0.67875
727,tanh(x),-0.785298,0.420366,0.206881,0.150872,-0.24283,-0.149327,1.23106,-0.157738,-0.532394,1.06527,0.109857,-0.106104,-0.444364,0.208989,0.159707,0.120359,0.447145,-0.308286,0.462778,-0.571782,0.82122,1.03554,-0.917404,-1.19612,-0.0791415,0.305812,0.556947,0.388702,-0.0327705,1.05696,0.0261772,-0.641153
343,sin(0.5x),-0.506923,0.123638,0.105792,0.143784,0.0423259,-0.284908,1.11464,0.0586683,-0.165275,0.615226,0.0325875,-0.12211,-0.128699,0.148385,0.0408502,0.0731535,0.163646,-0.232267,0.101488,-0.457344,0.487558,0.630324,-0.623414,-0.437383,-0.00286559,0.1737,0.350893,0.167432,0.0313824,0.613663,0.0746292,-0.274381
239,tanh(x),-0.801727,0.412188,0.211992,0.188216,-0.170965,-0.134262,1.37997,-0.121606,-0.523205,1.03797,0.219581,-0.124639,-0.393647,0.18069,0.0981153,0.117129,0.515509,-0.288417,0.383153,-0.568932,0.784835,1.04676,-0.923153,-1.11784,-0.14254,0.368337,0.57125,0.399907,0.0252286,1.11598,0.108853,-0.563221
764,tanh(x),-0.575417,0.223496,0.120919,0.0797965,-0.117395,-0.0972782,1.18266,-0.158596,-0.331827,0.925896,0.269657,0.00819245,-0.281643,0.237136,0.281572,0.20735,0.921714,-0.249931,0.410232,-0.360579,0.850367,1.00977,-0.855719,-1.00766,-0.142234,0.647709,0.448948,0.431471,-0.103897,0.910029,-0.0733679,-0.717551
528,sin(0.5x),-0.92866,0.541715,0.243707,0.105972,-0.334863,-0.168423,1.18895,-0.221271,-0.575054,1.18233,0.0231035,-0.110104,-0.563633,0.22846,0.228607,0.161816,0.428501,-0.339919,0.57138,-0.612381,0.911827,1.09141,-0.996125,-1.36084,-0.131129,0.292278,0.642303,0.413143,-0.0809595,1.14558,-0.0457005,-0.757469
552,sin(0.5x),-0.959552,0.503617,0.278448,0.170619,-0.313252,-0.273918,1.19766,-0.070012,-0.568109,1.05245,-0.214825,-0.276891,-0.536829,0.182799,-0.0626024,0.0560967,-0.186422,-0.376214,0.400869,-0.743914,0.663967,0.859282,-0.937332,-1.0861,-0.0105079,-0.137478,0.64679,0.21627,0.0792067,1.0704,0.100026,-0.413832
24,tanh(x),-0.783056,0.338703,0.237639,0.291752,-0.103542,-0.262001,1.28565,0.0590168,-0.50433,0.840277,-0.126633,-0.287183,-0.355988,0.127132,-0.159452,-0.016281,-0.251282,-0.333277,0.154373,-0.70035,0.490252,0.771579,-0.756951,-0.756679,0.0753725,-0.163735,0.492816,0.169142,0.183761,0.847271,0.199392,-0.146698
210,tanh(x),-0.571283,0.308296,0.0784842,0.0285643,-0.214747,-0.135621,0.977156,-0.201328,-0.431553,0.942724,0.116174,0.0618656,-0.420696,0.263179,0.304688,0.214697,0.788128,-0.271953,0.514681,-0.352167,0.868131,1.00823,-0.863175,-1.11851,-0.0581784,0.600909,0.479786,0.467935,-0.158275,0.793826,-0.213727,-0.784521
886,tanh(x),-0.848507,0.451247,0.240573,0.176916,-0.22998,-0.188087,1.26472,-0.107867,-0.52725,1.04074,0.0282186,-0.171322,-0.460917,0.189261,0.0689401,0.0911141,0.221125,-0.323078,0.403496,-0.629292,0.755513,0.974547,-0.919489,-1.12102,-0.0779445,0.153736,0.571743,0.331132,0.0236717,1.04909,0.0679559,-0.520817
120,tanh(x),-0.550762,0.232966,0.0623196,-0.0280342,-0.222958,-0.0658904,1.00982,-0.280916,-0.330297,1.00972,0.255885,0.14058,-0.341466,0.300649,0.479709,0.319331,1.224,-0.254747,0.589771,-0.258573,1.0109,1.10772,-0.894239,-1.19059,-0.129292,0.885433,0.489935,0.528419,-0.249323,0.850636,-0.301885,-1.00292
615,tanh(x),-0.77045,0.476002,0.171727,0.0943887,-0.260589,-0.140874,1.1709,-0.192872,-0.548815,1.10664,0.127257,-0.0439874,-0.515906,0.227626,0.225137,0.186134,0.653579,-0.318607,0.519268,-0.505077,0.938327,1.12764,-0.960794,-1.30096,-0.118799,0.504655,0.590016,0.462444,-0.0833961,1.01252,-0.10826,-0.726009
692,tanh(x),-1.10862,0.742731,0.304242,0.117819,-0.44628,-0.166353,1.13813,-0.259827,-0.734643,1.36165,-0.123887,-0.180434,-0.73972,0.2353,0.14398,0.171166,0.166778,-0.392339,0.667732,-0.689509,0.96731,1.18108,-1.04371,-1.62596,-0.122928,0.14121,0.782223,0.425029,-0.0598313,1.26483,-0.0711805,-0.795047
682,tanh(x),-0.816337,0.410535,0.237572,0.209752,-0.222665,-0.180564,1.27382,-0.0832761,-0.574332,1.02195,0.0236198,-0.196772,-0.438813,0.18232,-0.0145371,0.0565112,0.132077,-0.32501,0.368295,-0.649633,0.687217,0.947036,-0.886657,-1.09165,-0.0342839,0.0770147,0.570878,0.303697,0.0716589,1.07189,0.137401,-0.454677
77,sin(0.5x),-0.991564,0.688868,0.206217,0.0237843,-0.39507,-0.0631945,1.19252,-0.356425,-0.67974,1.36835,0.217533,0.0237282,-0.655075,0.256432,0.422865,0.293169,1.11857,-0.323158,0.729418,-0.527763,1.15325,1.36478,-1.06865,-1.69442,-0.280475,0.760034,0.753497,0.617597,-0.175253,1.29113,-0.194637,-1.04902
566,sin(0.5x),-0.398301,0.145789,0.00904687,-0.0283336,-0.13431,-0.169747,0.819861,-0.163469,-0.178445,0.765306,0.0975607,0.105205,-0.261111,0.264423,0.33955,0.239642,0.772632,-0.226279,0.437464,-0.226246,0.786228,0.826252,-0.729543,-0.818355,-0.0430015,0.624338,0.399128,0.382122,-0.204985,0.570613,-0.281833,-0.753024
963,tanh(x),-0.63192,0.252374,0.174879,0.258943,0.000875678,-0.131032,1.39012,-0.0165202,-0.437938,0.838192,0.255215,-0.127405,-0.241934,0.151535,0.0317723,0.0615123,0.443718,-0.244985,0.197092,-0.494933,0.645201,0.939108,-0.767876,-0.83752,-0.0643508,0.33237,0.419658,0.354468,0.084142,0.90978,0.153108,-0.374409
945,tanh(x),-0.661228,0.275589,0.148125,0.145743,-0.138209,-0.230654,1.16417,-0.065805,-0.348457,0.871421,0.0444504,-0.0974446,-0.313756,0.197903,0.147411,0.112103,0.310053,-0.289254,0.333349,-0.522656,0.704901,0.867995,-0.808586,-0.869407,-0.00776686,0.267026,0.46304,0.296524,-0.0394928,0.814661,0.00468192,-0.516197
484,tanh(x),-0.535809,0.203815,0.103447,0.140147,-0.0882679,-0.131904,1.13744,-0.0998902,-0.386965,0.848942,0.204562,-0.018617,-0.279397,0.219268,0.184101,0.143038,0.681893,-0.244502,0.353398,-0.374375,0.748309,0.951298,-0.782737,-0.921992,-0.044759,0.508854,0.412966,0.407509,-0.0547793,0.809623,-0.0281325,-0.598244
470,tanh(x),-0.94185,0.586456,0.258204,0.162734,-0.317395,-0.131014,1.25908,-0.20151,-0.641823,1.21594,0.0784615,-0.139484,-0.562982,0.20524,0.148473,0.136147,0.380995,-0.336009,0.53671,-0.632153,0.89522,1.14101,-0.977704,-1.40742,-0.121561,0.270418,0.661612,0.427386,-0.0245341,1.18992,0.0171772,-0.694557
219,sin(0.5x),-0.705509,0.374711,0.199631,0.279089,-0.0781078,-0.12328,1.35512,-0.0382953,-0.60051,0.945501,0.187354,-0.159049,-0.37574,0.155089,-0.040671,0.0528495,0.323646,-0.281224,0.263356,-0.548896,0.678462,1.02452,-0.810412,-1.0274,-0.0429179,0.262796,0.495992,0.384791,0.110056,0.97723,0.143426,-0.377565
293,tanh(x),-0.751588,0.326937,0.197211,0.141808,-0.150568,-0.233446,1.27667,-0.0606457,-0.366701,0.897894,0.0589408,-0.15161,-0.325454,0.176989,0.091308,0.0976013,0.252096,-0.29271,0.311426,-0.589741,0.670233,0.83738,-0.864461,-0.864284,-0.0864522,0.186237,0.505463,0.265147,0.0117637,0.95671,0.0847827,-0.468202
253,tanh(x),-0.60641,0.300427,0.164869,0.264121,-0.0216722,-0.100434,1.29296,-0.0364115,-0.546444,0.890952,0.215424,-0.103759,-0.327951,0.159084,0.0296886,0.0572394,0.453319,-0.258145,0.261725,-0.457819,0.682975,1.01463,-0.762173,-0.984301,-0.0210205,0.351781,0.413307,0.402045,0.0747372,0.863067,0.102237,-0.402796
871,tanh(x),-0.902702,0.554482,0.241406,0.105758,-0.345686,-0.184409,1.15069,-0.193204,-0.602017,1.16039,-0.0291677,-0.137356,-0.5944,0.224165,0.1349,0.136024,0.307562,-0.356977,0.550232,-0.622471,0.882186,1.06717,-0.993731,-1.34524,-0.0977649,0.219426,0.650114,0.386184,-0.0459451,1.11369,-0.0409386,-0.679697
352,sin(0.5x),-0.765125,0.436,0.175309,0.150111,-0.233814,-0.144868,1.20063,-0.161459,-0.576262,1.07016,0.11913,-0.0764752,-0.482265,0.216841,0.168621,0.149317,0.540573,-0.310962,0.476631,-0.528176,0.856414,1.09416,-0.918733,-1.23913,-0.0783315,0.418387,0.567408,0.444286,-0.0454356,1.01329,-0.0310509,-0.66992
344,tanh(x),-0.93381,0.496748,0.267449,0.161874,-0.274717,-0.222032,1.27277,-0.10528,-0.537886,1.06469,-0.0518206,-0.21696,-0.494929,0.182023,0.0238922,0.0815581,0.0730247,-0.34392,0.414215,-0.687379,0.722302,0.926732,-0.953212,-1.11791,-0.0888999,0.0363686,0.624887,0.285117,0.0473818,1.11274,0.0988756,-0.49747
511,sin(0.5x),-0.598434,0.252959,0.11575,0.0340922,-0.14625,-0.211461,1.04047,-0.12865,-0.25583,0.853703,0.0651084,-0.0161744,-0.319706,0.235746,0.258417,0.186367,0.565177,-0.264717,0.403158,-0.415237,0.767437,0.855763,-0.835732,-0.867608,-0.101498,0.446647,0.44786,0.336121,-0.1249,0.771549,-0.140026,-0.643715
371,sin(0.5x),-0.894257,0.515464,0.229143,0.0899771,-0.318691,-0.210492,1.16665,-0.176548,-0.51196,1.10643,-0.0239578,-0.126583,-0.536084,0.222033,0.186286,0.149606,0.319737,-0.340232,0.526882,-0.618303,0.864556,1.00847,-0.98469,-1.23574,-0.112275,0.241812,0.61785,0.363082,-0.0683057,1.05968,-0.0610781,-0.677424
483,tanh(x),-0.503169,0.295908,0.0373049,-0.161269,-0.287548,-0.0635279,0.805852,-0.344806,-0.319111,1.0069,0.13736,0.211849,-0.472938,0.32958,0.524528,0.374941,1.31617,-0.285853,0.641928,-0.195661,1.08886,1.09928,-0.935434,-1.25018,-0.175549,0.945239,0.519999,0.551649,-0.307456,0.760921,-0.515965,-1.0668
163,sin(0.5x),-0.44414,0.130559,0.0653525,0.0879313,-0.0575698,-0.198628,0.968037,-0.0572779,-0.228536,0.693263,0.0902378,-0.0196562,-0.199936,0.209768,0.161353,0.131136,0.469507,-0.223943,0.281215,-0.344058,0.624402,0.750357,-0.670077,-0.658367,-0.00741768,0.380868,0.359924,0.292714,-0.0679537,0.629587,-0.05479,-0.507484
936,tanh(x),-0.84095,0.486239,0.221329,0.1135,-0.284286,-0.169735,1.20856,-0.177633,-0.54046,1.11221,0.0694587,-0.107843,-0.516315,0.217247,0.167782,0.144455,0.452908,-0.330222,0.504068,-0.580249,0.878907,1.0631,-0.975018,-1.26427,-0.121453,0.319897,0.608259,0.396091,-0.0487079,1.08513,-0.0221153,-0.669007
632,sin(0.5x),-0.296063,0.0388639,-0.0135434,0.0250754,0.0111015,0.0666658,0.956199,-0.171648,-0.30676,0.798951,0.410977,0.187958,-0.185226,0.279707,0.339546,0.31213,1.52157,-0.190555,0.378792,0.0346559,0.888957,1.11172,-0.708195,-0.975909,-0.104507,1.10232,0.339863,0.589171,-0.159985,0.645864,-0.239614,-0.84633
699,tanh(x),-0.776242,0.483418,0.197569,0.156138,-0.179623,-0.0791483,1.2808,-0.173215,-0.597092,1.09648,0.238776,-0.062391,-0.486072,0.206471,0.164455,0.151481,0.761895,-0.287475,0.453901,-0.488448,0.884189,1.1785,-0.933123,-1.29335,-0.164643,0.537113,0.563,0.505195,-0.01466,1.0836,-0.00138701,-0.664321
763,tanh(x),-0.766606,0.442624,0.178401,0.0703691,-0.276007,-0.125737,1.15199,-0.226601,-0.52685,1.1083,0.140357,-0.0237802,-0.50417,0.246503,0.274653,0.19186,0.755402,-0.306619,0.555828,-0.49164,0.938708,1.11725,-0.972268,-1.30858,-0.143799,0.520011,0.574947,0.472972,-0.110519,1.04764,-0.105326,-0.791124
